Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
4.3	 -0.74366	 -0.0005855	 -0.906284	 -0.711545	 -0.00108858	 -0.832992	 -0.679126	 -0.00159605	 -0.759834	 -0.646792	 -0.00210218	 -0.686639	 -0.614478	 -0.00260786	 -0.613435	 -0.582176	 -0.00311913	 -0.540225	 -0.549885	 -0.00362812	 -0.46701	 -0.517636	 -0.004126	 -0.393777	 -0.485411	 -0.004636	 -0.320533	 -0.453186	 -0.0051543	 -0.24729	 -0.421	 -0.00565332	 -0.174029	 1.82107	 1.82222	 1.82337	 1.82454	 1.8257	 1.82688	 1.82806	 1.82925	 1.83044	 1.83165	 
4.31	 -0.743741	 -0.000809593	 -0.906248	 -0.711471	 -0.00105645	 -0.833023	 -0.679039	 -0.0016102	 -0.759871	 -0.64668	 -0.00210601	 -0.686687	 -0.614341	 -0.00261319	 -0.613493	 -0.58201	 -0.00312823	 -0.540297	 -0.549699	 -0.00363221	 -0.46709	 -0.517423	 -0.00413172	 -0.393869	 -0.485163	 -0.00464401	 -0.320641	 -0.452919	 -0.00515615	 -0.247406	 -0.420704	 -0.00565653	 -0.174158	 1.82108	 1.82221	 1.82336	 1.82451	 1.82567	 1.82684	 1.82801	 1.8292	 1.83039	 1.83159	 
4.32	 -0.743894	 -0.000796852	 -0.906196	 -0.711396	 -0.00105579	 -0.833071	 -0.678976	 -0.00161544	 -0.759914	 -0.64658	 -0.00210902	 -0.686746	 -0.614216	 -0.00261939	 -0.613564	 -0.581853	 -0.00313755	 -0.540381	 -0.549525	 -0.00363997	 -0.467183	 -0.517224	 -0.00414239	 -0.393973	 -0.484931	 -0.00465537	 -0.320759	 -0.452666	 -0.00516352	 -0.247533	 -0.420422	 -0.00566793	 -0.174297	 1.82083	 1.82199	 1.82317	 1.82434	 1.82552	 1.8267	 1.82789	 1.82908	 1.83028	 1.83148	 
4.33	 -0.744034	 -0.000636119	 -0.906164	 -0.711327	 -0.00108405	 -0.833134	 -0.678915	 -0.001614	 -0.759973	 -0.646489	 -0.00211511	 -0.686818	 -0.614102	 -0.00262443	 -0.613646	 -0.581715	 -0.00314106	 -0.540474	 -0.549361	 -0.00364683	 -0.467287	 -0.517031	 -0.00415368	 -0.39409	 -0.484711	 -0.00466669	 -0.320888	 -0.452418	 -0.00517501	 -0.247674	 -0.420151	 -0.00568218	 -0.174449	 1.81998	 1.82115	 1.82234	 1.82352	 1.82471	 1.8259	 1.8271	 1.82829	 1.82949	 1.8307	 
4.34	 -0.744003	 -0.000442073	 -0.906223	 -0.711289	 -0.00112101	 -0.833198	 -0.678854	 -0.00160797	 -0.760047	 -0.646408	 -0.0021242	 -0.686901	 -0.613988	 -0.00263067	 -0.613744	 -0.581582	 -0.00314401	 -0.54058	 -0.549197	 -0.00365605	 -0.467407	 -0.516843	 -0.00416481	 -0.39422	 -0.484507	 -0.00467473	 -0.321026	 -0.452182	 -0.0051858	 -0.247826	 -0.419889	 -0.00569505	 -0.174612	 1.81869	 1.81987	 1.82107	 1.82226	 1.82346	 1.82466	 1.82586	 1.82706	 1.82826	 1.82947	 
4.35	 -0.743779	 -0.000326206	 -0.906382	 -0.711288	 -0.00114128	 -0.833259	 -0.678794	 -0.00160519	 -0.760134	 -0.646327	 -0.00213303	 -0.686998	 -0.613877	 -0.00263836	 -0.613854	 -0.58145	 -0.00314758	 -0.540699	 -0.549036	 -0.00366671	 -0.467539	 -0.516659	 -0.00417614	 -0.394363	 -0.484304	 -0.00468197	 -0.321176	 -0.451952	 -0.00519512	 -0.247989	 -0.419638	 -0.00570462	 -0.174784	 1.81691	 1.81808	 1.81926	 1.82045	 1.82164	 1.82284	 1.82403	 1.82523	 1.82643	 1.82764	 
4.36	 -0.743608	 -0.000469993	 -0.906531	 -0.711288	 -0.00112192	 -0.83333	 -0.678738	 -0.00161201	 -0.760231	 -0.646244	 -0.00213807	 -0.687106	 -0.613773	 -0.00264482	 -0.613971	 -0.581324	 -0.00314987	 -0.540827	 -0.548892	 -0.00367223	 -0.467675	 -0.516489	 -0.00418392	 -0.39451	 -0.484106	 -0.00468818	 -0.321336	 -0.451735	 -0.00520193	 -0.248157	 -0.419402	 -0.00571166	 -0.174961	 1.81468	 1.81583	 1.81699	 1.81815	 1.81932	 1.82049	 1.82167	 1.82286	 1.82405	 1.82525	 
4.37	 -0.743597	 -0.000711746	 -0.906618	 -0.71127	 -0.00108194	 -0.833418	 -0.678696	 -0.00161951	 -0.760329	 -0.646178	 -0.00213535	 -0.687215	 -0.613683	 -0.00264689	 -0.614092	 -0.581209	 -0.00315359	 -0.540958	 -0.54876	 -0.00367294	 -0.467813	 -0.516338	 -0.00418769	 -0.394657	 -0.483929	 -0.00469331	 -0.321495	 -0.451545	 -0.00520568	 -0.248321	 -0.419185	 -0.00571883	 -0.175137	 1.8125	 1.81365	 1.81482	 1.81599	 1.81717	 1.81835	 1.81954	 1.82073	 1.82192	 1.82312	 
4.38	 -0.743745	 -0.000811613	 -0.906639	 -0.711236	 -0.00106046	 -0.83352	 -0.678665	 -0.00162364	 -0.76043	 -0.646131	 -0.00213097	 -0.687323	 -0.613612	 -0.00264585	 -0.61421	 -0.581119	 -0.00315813	 -0.541085	 -0.54865	 -0.00367168	 -0.467949	 -0.516202	 -0.00419056	 -0.394805	 -0.483774	 -0.00470298	 -0.32165	 -0.451377	 -0.00521216	 -0.248483	 -0.418994	 -0.00572926	 -0.175309	 1.81043	 1.81164	 1.81286	 1.81408	 1.81529	 1.81651	 1.81772	 1.81893	 1.82014	 1.82135	 
4.39	 -0.743986	 -0.00076355	 -0.906624	 -0.711197	 -0.00107301	 -0.83363	 -0.678648	 -0.00162476	 -0.760531	 -0.646097	 -0.00213095	 -0.687431	 -0.613558	 -0.00264886	 -0.614327	 -0.581047	 -0.00316667	 -0.54121	 -0.548562	 -0.00367629	 -0.468081	 -0.516088	 -0.00419685	 -0.394948	 -0.483648	 -0.00471717	 -0.3218	 -0.451234	 -0.00522438	 -0.24864	 -0.418828	 -0.00574493	 -0.175476	 1.80782	 1.80902	 1.81025	 1.81147	 1.81269	 1.8139	 1.81512	 1.81633	 1.81754	 1.81875	 
4.4	 -0.744077	 -0.0005511	 -0.906681	 -0.711191	 -0.00111646	 -0.833732	 -0.678642	 -0.00162501	 -0.760632	 -0.646067	 -0.00213876	 -0.687544	 -0.613514	 -0.00266155	 -0.614446	 -0.580988	 -0.00318248	 -0.541335	 -0.548491	 -0.00369177	 -0.468212	 -0.515999	 -0.0042117	 -0.395087	 -0.483545	 -0.0047347	 -0.321945	 -0.451115	 -0.00524443	 -0.248792	 -0.418691	 -0.0057657	 -0.175636	 1.80481	 1.80598	 1.80716	 1.80835	 1.80955	 1.81074	 1.81194	 1.81314	 1.81434	 1.81554	 
4.41	 -0.743951	 -0.000346136	 -0.90684	 -0.711223	 -0.00115956	 -0.833823	 -0.678638	 -0.00162899	 -0.760739	 -0.646043	 -0.00215317	 -0.68766	 -0.613481	 -0.00267941	 -0.614566	 -0.580948	 -0.00320028	 -0.541459	 -0.548431	 -0.00371321	 -0.468344	 -0.515927	 -0.00423445	 -0.395224	 -0.483453	 -0.00475616	 -0.322091	 -0.451013	 -0.00527222	 -0.248942	 -0.41858	 -0.0057893	 -0.175791	 1.80183	 1.80298	 1.80416	 1.80534	 1.80652	 1.80771	 1.8089	 1.8101	 1.81129	 1.8125	 
4.42	 -0.743787	 -0.000401753	 -0.907026	 -0.71127	 -0.00116262	 -0.833914	 -0.678638	 -0.001636	 -0.760851	 -0.646034	 -0.00216675	 -0.687776	 -0.613459	 -0.0026962	 -0.614688	 -0.580917	 -0.00321583	 -0.541585	 -0.548384	 -0.00373383	 -0.468478	 -0.515874	 -0.00425455	 -0.395361	 -0.483393	 -0.00477385	 -0.32223	 -0.450941	 -0.00529661	 -0.249088	 -0.418495	 -0.00581227	 -0.175942	 1.79877	 1.79993	 1.80111	 1.80229	 1.80348	 1.80467	 1.80586	 1.80705	 1.80825	 1.80946	 
4.43	 -0.743704	 -0.000606455	 -0.907185	 -0.711309	 -0.00113197	 -0.834017	 -0.678647	 -0.00164429	 -0.760968	 -0.646043	 -0.00217326	 -0.687893	 -0.613455	 -0.00270452	 -0.61481	 -0.580904	 -0.00322307	 -0.541711	 -0.54836	 -0.0037468	 -0.468609	 -0.515837	 -0.00426817	 -0.395498	 -0.483356	 -0.00478866	 -0.322368	 -0.450887	 -0.00531386	 -0.249232	 -0.418434	 -0.00583134	 -0.17609	 1.79549	 1.79667	 1.79786	 1.79906	 1.80025	 1.80145	 1.80265	 1.80385	 1.80506	 1.80626	 
4.44	 -0.743816	 -0.000784859	 -0.907265	 -0.711331	 -0.00109668	 -0.834136	 -0.678673	 -0.00165092	 -0.761085	 -0.646062	 -0.00217409	 -0.688013	 -0.613465	 -0.00270529	 -0.614935	 -0.580906	 -0.00322486	 -0.541839	 -0.548358	 -0.00375065	 -0.468739	 -0.515824	 -0.004276	 -0.395633	 -0.483333	 -0.00479902	 -0.322507	 -0.450855	 -0.0053225	 -0.249376	 -0.418396	 -0.00584462	 -0.176236	 1.79209	 1.7933	 1.79451	 1.79573	 1.79694	 1.79816	 1.79937	 1.80058	 1.80179	 1.803	 
4.45	 -0.744096	 -0.000839122	 -0.907277	 -0.711335	 -0.00108543	 -0.834271	 -0.678715	 -0.00165334	 -0.761203	 -0.646092	 -0.00217364	 -0.688136	 -0.613487	 -0.00270397	 -0.615062	 -0.580917	 -0.00322689	 -0.541971	 -0.548369	 -0.00375031	 -0.468871	 -0.515835	 -0.00428074	 -0.395765	 -0.483327	 -0.00480426	 -0.322647	 -0.450848	 -0.00532379	 -0.249516	 -0.418382	 -0.00585225	 -0.176379	 1.78821	 1.7894	 1.79061	 1.79182	 1.79303	 1.79424	 1.79544	 1.79665	 1.79786	 1.79907	 
4.46	 -0.744285	 -0.000645918	 -0.907337	 -0.711355	 -0.0011138	 -0.834407	 -0.678754	 -0.00165306	 -0.761331	 -0.646125	 -0.00217697	 -0.688267	 -0.613522	 -0.00270511	 -0.615191	 -0.580943	 -0.00322911	 -0.542105	 -0.548395	 -0.00375073	 -0.469005	 -0.515859	 -0.00428532	 -0.3959	 -0.48334	 -0.00480988	 -0.322787	 -0.450862	 -0.00532442	 -0.249655	 -0.418392	 -0.00585612	 -0.176521	 1.78385	 1.78499	 1.78616	 1.78733	 1.78851	 1.78969	 1.79088	 1.79207	 1.79327	 1.79447	 
4.47	 -0.744268	 -0.000396071	 -0.907497	 -0.711416	 -0.00115218	 -0.834535	 -0.6788	 -0.00164944	 -0.761465	 -0.646173	 -0.00218093	 -0.6884	 -0.613569	 -0.00270799	 -0.615325	 -0.580981	 -0.00323218	 -0.542243	 -0.548431	 -0.00375508	 -0.469144	 -0.515893	 -0.0042896	 -0.396039	 -0.483378	 -0.00481448	 -0.322925	 -0.450898	 -0.00532624	 -0.249794	 -0.418426	 -0.00585893	 -0.17666	 1.77955	 1.78068	 1.78184	 1.78301	 1.78418	 1.78536	 1.78654	 1.78773	 1.78893	 1.79013	 
4.48	 -0.744146	 -0.000369262	 -0.907716	 -0.711507	 -0.00116031	 -0.834659	 -0.678853	 -0.00164737	 -0.761606	 -0.646234	 -0.00218378	 -0.688538	 -0.613624	 -0.00270946	 -0.615466	 -0.581041	 -0.00323357	 -0.542382	 -0.548487	 -0.00375893	 -0.469284	 -0.51595	 -0.00429146	 -0.396179	 -0.483441	 -0.00481562	 -0.323062	 -0.450953	 -0.0053308	 -0.249935	 -0.418483	 -0.00586293	 -0.1768	 1.77519	 1.77636	 1.77755	 1.77874	 1.77993	 1.78112	 1.78232	 1.78352	 1.78472	 1.78592	 
4.49	 -0.744034	 -0.000522467	 -0.907946	 -0.711607	 -0.00113581	 -0.834793	 -0.678921	 -0.00164864	 -0.761755	 -0.646304	 -0.00218322	 -0.688686	 -0.613696	 -0.00270877	 -0.615612	 -0.581124	 -0.00323253	 -0.542523	 -0.548565	 -0.00376156	 -0.469428	 -0.516029	 -0.00429289	 -0.396323	 -0.483518	 -0.00481698	 -0.323206	 -0.451024	 -0.0053402	 -0.250082	 -0.418562	 -0.00586885	 -0.176945	 1.77023	 1.7714	 1.77259	 1.77379	 1.77498	 1.77618	 1.77737	 1.77857	 1.77978	 1.78098	 
4.5	 -0.744126	 -0.000738565	 -0.908102	 -0.711688	 -0.00109997	 -0.834952	 -0.679012	 -0.00165138	 -0.76191	 -0.646387	 -0.00218025	 -0.688844	 -0.613786	 -0.00271059	 -0.615768	 -0.581213	 -0.00323465	 -0.542679	 -0.548653	 -0.00376664	 -0.469585	 -0.516123	 -0.00429416	 -0.396477	 -0.483615	 -0.00481839	 -0.323359	 -0.451121	 -0.00534969	 -0.250235	 -0.418658	 -0.00587537	 -0.177098	 1.7648	 1.76596	 1.76715	 1.76834	 1.76952	 1.77072	 1.77191	 1.77311	 1.77431	 1.77551	 
4.51	 -0.744439	 -0.000855537	 -0.908178	 -0.711737	 -0.00108716	 -0.835145	 -0.679104	 -0.00165672	 -0.762084	 -0.646476	 -0.00218088	 -0.68902	 -0.613889	 -0.00271453	 -0.615937	 -0.581315	 -0.00323938	 -0.542849	 -0.548755	 -0.00377137	 -0.469755	 -0.516227	 -0.00429597	 -0.396646	 -0.483722	 -0.00482234	 -0.323527	 -0.451233	 -0.0053573	 -0.250401	 -0.41877	 -0.00587951	 -0.177264	 1.75873	 1.75988	 1.76105	 1.76222	 1.7634	 1.76458	 1.76577	 1.76696	 1.76815	 1.76936	 
4.52	 -0.744703	 -0.000689933	 -0.908296	 -0.711803	 -0.00111499	 -0.835353	 -0.679201	 -0.00165722	 -0.762277	 -0.646576	 -0.00218338	 -0.689212	 -0.613992	 -0.00271725	 -0.616129	 -0.581419	 -0.00324645	 -0.54304	 -0.548864	 -0.00377415	 -0.469944	 -0.516339	 -0.00429718	 -0.396833	 -0.483838	 -0.00482484	 -0.323713	 -0.451356	 -0.00535763	 -0.250584	 -0.418895	 -0.00587773	 -0.177445	 1.75186	 1.75296	 1.75409	 1.75523	 1.75637	 1.75753	 1.75869	 1.75987	 1.76105	 1.76225	 
4.53	 -0.744772	 -0.000423022	 -0.908521	 -0.711914	 -0.00115299	 -0.835562	 -0.679303	 -0.00165147	 -0.76249	 -0.646686	 -0.00218228	 -0.689421	 -0.614097	 -0.00271348	 -0.61634	 -0.581529	 -0.0032475	 -0.54325	 -0.548982	 -0.00376968	 -0.470149	 -0.516462	 -0.00429212	 -0.397037	 -0.483965	 -0.00482014	 -0.323915	 -0.451488	 -0.00534688	 -0.250784	 -0.419034	 -0.00586752	 -0.177642	 1.74467	 1.74577	 1.7469	 1.74804	 1.74918	 1.75034	 1.7515	 1.75268	 1.75386	 1.75506	 
4.54	 -0.744698	 -0.000355791	 -0.90883	 -0.712054	 -0.00115693	 -0.835776	 -0.679407	 -0.0016447	 -0.762721	 -0.646804	 -0.00217438	 -0.689646	 -0.614219	 -0.00270038	 -0.616563	 -0.581655	 -0.00323351	 -0.54347	 -0.549118	 -0.00375323	 -0.470366	 -0.5166	 -0.00427662	 -0.397253	 -0.484104	 -0.0048057	 -0.32413	 -0.451632	 -0.00532638	 -0.250997	 -0.419187	 -0.00584882	 -0.177851	 1.73722	 1.73837	 1.73954	 1.74071	 1.74189	 1.74307	 1.74425	 1.74544	 1.74664	 1.74784	 
4.55	 -0.74461	 -0.000494606	 -0.909161	 -0.712202	 -0.00111892	 -0.836	 -0.679528	 -0.00163544	 -0.762957	 -0.646936	 -0.0021587	 -0.689877	 -0.614358	 -0.00268155	 -0.616791	 -0.581791	 -0.00321052	 -0.5437	 -0.54926	 -0.00373122	 -0.470593	 -0.516754	 -0.00425472	 -0.397475	 -0.484267	 -0.00478151	 -0.324348	 -0.451802	 -0.00529927	 -0.251212	 -0.41936	 -0.0058248	 -0.178065	 1.72918	 1.73033	 1.73152	 1.73271	 1.7339	 1.7351	 1.73629	 1.73749	 1.73869	 1.7399	 
4.56	 -0.744738	 -0.000717452	 -0.909402	 -0.712323	 -0.00106884	 -0.836243	 -0.679662	 -0.00162775	 -0.763194	 -0.647075	 -0.00214404	 -0.690112	 -0.614509	 -0.00266289	 -0.617021	 -0.581948	 -0.00318615	 -0.543928	 -0.54942	 -0.00370969	 -0.470819	 -0.516926	 -0.00423451	 -0.397696	 -0.484445	 -0.00475699	 -0.324567	 -0.451989	 -0.00527571	 -0.251427	 -0.419558	 -0.00580153	 -0.178275	 1.72097	 1.72215	 1.72336	 1.72457	 1.72577	 1.72698	 1.72819	 1.7294	 1.7306	 1.73181	 
4.57	 -0.745101	 -0.000828186	 -0.909539	 -0.712416	 -0.00104803	 -0.836499	 -0.67981	 -0.00162122	 -0.763427	 -0.64722	 -0.00213721	 -0.690346	 -0.614664	 -0.00265258	 -0.61725	 -0.582121	 -0.0031713	 -0.544149	 -0.549601	 -0.00369728	 -0.471037	 -0.517121	 -0.00422141	 -0.397907	 -0.484651	 -0.00473979	 -0.324773	 -0.452202	 -0.00526213	 -0.25163	 -0.419788	 -0.00578635	 -0.178471	 1.71267	 1.71386	 1.71508	 1.71629	 1.71751	 1.71872	 1.71994	 1.72115	 1.72235	 1.72356	 
4.58	 -0.745397	 -0.000645264	 -0.909699	 -0.712523	 -0.00107791	 -0.836746	 -0.679965	 -0.00161366	 -0.763651	 -0.64738	 -0.00213779	 -0.690568	 -0.614836	 -0.00265338	 -0.617468	 -0.582311	 -0.00317137	 -0.544358	 -0.549803	 -0.00369969	 -0.471241	 -0.517338	 -0.00422013	 -0.398106	 -0.484891	 -0.0047377	 -0.324961	 -0.452451	 -0.00526396	 -0.251814	 -0.420057	 -0.00578539	 -0.178647	 1.70427	 1.70543	 1.70663	 1.70783	 1.70902	 1.71022	 1.71142	 1.71262	 1.71382	 1.71502	 
4.59	 -0.745454	 -0.000369901	 -0.909959	 -0.712676	 -0.00112616	 -0.836965	 -0.680119	 -0.00161193	 -0.76387	 -0.647556	 -0.00214492	 -0.690777	 -0.615032	 -0.00266286	 -0.617668	 -0.582528	 -0.00318319	 -0.544549	 -0.550034	 -0.0037128	 -0.471426	 -0.517583	 -0.00423063	 -0.398284	 -0.485163	 -0.00475248	 -0.325128	 -0.452741	 -0.00528288	 -0.251973	 -0.420367	 -0.00580109	 -0.178797	 1.69632	 1.69749	 1.69868	 1.69989	 1.70108	 1.70229	 1.70349	 1.70468	 1.70588	 1.70708	 
4.6	 -0.745365	 -0.000352011	 -0.910277	 -0.712864	 -0.00113968	 -0.83716	 -0.680287	 -0.00161967	 -0.764073	 -0.647754	 -0.00215375	 -0.690968	 -0.615253	 -0.0026777	 -0.617848	 -0.582769	 -0.0032048	 -0.544721	 -0.550296	 -0.0037336	 -0.471588	 -0.517869	 -0.00425086	 -0.398436	 -0.485472	 -0.00477735	 -0.32527	 -0.453076	 -0.00531222	 -0.252103	 -0.420718	 -0.00583076	 -0.17892	 1.68874	 1.68993	 1.69114	 1.69236	 1.69357	 1.69478	 1.69599	 1.69719	 1.69839	 1.69959	 
4.61	 -0.745341	 -0.000570784	 -0.910559	 -0.71305	 -0.00111282	 -0.837347	 -0.680469	 -0.00163786	 -0.764262	 -0.647964	 -0.00216513	 -0.691145	 -0.615492	 -0.00269565	 -0.618012	 -0.583034	 -0.00322988	 -0.544873	 -0.550591	 -0.00375767	 -0.471728	 -0.518189	 -0.00427859	 -0.398564	 -0.485807	 -0.00480923	 -0.325392	 -0.453441	 -0.00534639	 -0.252212	 -0.421107	 -0.00586677	 -0.179018	 1.68127	 1.68247	 1.68369	 1.68491	 1.68613	 1.68734	 1.68856	 1.68976	 1.69097	 1.69216	 
4.62	 -0.745558	 -0.000780242	 -0.910725	 -0.713197	 -0.00108338	 -0.837542	 -0.680664	 -0.00165735	 -0.764437	 -0.648186	 -0.00217906	 -0.691308	 -0.615745	 -0.00271419	 -0.618161	 -0.583311	 -0.00325311	 -0.545012	 -0.550901	 -0.00378157	 -0.471852	 -0.518527	 -0.0043074	 -0.398676	 -0.486166	 -0.00484024	 -0.325494	 -0.453833	 -0.00537518	 -0.252301	 -0.421526	 -0.00589871	 -0.179095	 1.67425	 1.67547	 1.67672	 1.67797	 1.6792	 1.68043	 1.68166	 1.68287	 1.68408	 1.68529	 
4.63	 -0.745951	 -0.000785779	 -0.910804	 -0.713314	 -0.0010869	 -0.837744	 -0.680858	 -0.00166755	 -0.764605	 -0.648413	 -0.00219322	 -0.691461	 -0.616001	 -0.00272839	 -0.618302	 -0.583593	 -0.00326826	 -0.545141	 -0.551218	 -0.00379862	 -0.471966	 -0.518877	 -0.00432742	 -0.398775	 -0.48655	 -0.0048594	 -0.325579	 -0.454247	 -0.00538849	 -0.252371	 -0.421968	 -0.00591675	 -0.179153	 1.66721	 1.66843	 1.66968	 1.67093	 1.67217	 1.6734	 1.67462	 1.67584	 1.67705	 1.67825	 
4.64	 -0.746186	 -0.000543818	 -0.910944	 -0.713453	 -0.00112319	 -0.837928	 -0.681046	 -0.00166404	 -0.764768	 -0.64864	 -0.00220022	 -0.691606	 -0.616257	 -0.0027298	 -0.618434	 -0.583883	 -0.00326712	 -0.545259	 -0.551544	 -0.00380031	 -0.472067	 -0.519233	 -0.00433206	 -0.398864	 -0.48694	 -0.00486192	 -0.325652	 -0.454668	 -0.00538464	 -0.252432	 -0.422428	 -0.00591526	 -0.179196	 1.66021	 1.66141	 1.66265	 1.66387	 1.6651	 1.66632	 1.66753	 1.66874	 1.66995	 1.67115	 
4.65	 -0.746117	 -0.000318442	 -0.911211	 -0.713643	 -0.00114643	 -0.838082	 -0.681238	 -0.00164837	 -0.76492	 -0.648868	 -0.00219141	 -0.691743	 -0.616513	 -0.00271621	 -0.618559	 -0.584175	 -0.0032503	 -0.545367	 -0.551874	 -0.00378434	 -0.472159	 -0.5196	 -0.00431615	 -0.398939	 -0.487343	 -0.00484243	 -0.325712	 -0.455103	 -0.00536322	 -0.252477	 -0.422901	 -0.00589538	 -0.179225	 1.65361	 1.65482	 1.65605	 1.65727	 1.65849	 1.65971	 1.66093	 1.66214	 1.66334	 1.66454	 
4.66	 -0.74601	 -0.000424269	 -0.911488	 -0.713835	 -0.00111858	 -0.838226	 -0.681429	 -0.00163253	 -0.765065	 -0.649096	 -0.00216922	 -0.691871	 -0.616781	 -0.00269127	 -0.618669	 -0.584483	 -0.00322077	 -0.54546	 -0.552215	 -0.00375343	 -0.472238	 -0.519978	 -0.00428403	 -0.399002	 -0.487755	 -0.00480996	 -0.32576	 -0.455552	 -0.00533501	 -0.252508	 -0.423388	 -0.0058657	 -0.17924	 1.64707	 1.64826	 1.64945	 1.65066	 1.65186	 1.65306	 1.65426	 1.65546	 1.65665	 1.65785	 
4.67	 -0.746133	 -0.000718203	 -0.911656	 -0.713995	 -0.00106455	 -0.838375	 -0.68163	 -0.00161929	 -0.765196	 -0.64933	 -0.00214266	 -0.691988	 -0.617059	 -0.00266669	 -0.618767	 -0.584799	 -0.00319365	 -0.545541	 -0.552561	 -0.00372406	 -0.472306	 -0.520363	 -0.00425114	 -0.399053	 -0.48818	 -0.00477975	 -0.325793	 -0.456017	 -0.00531285	 -0.252524	 -0.423885	 -0.00584059	 -0.179242	 1.64096	 1.64213	 1.64334	 1.64454	 1.64574	 1.64694	 1.64815	 1.64934	 1.65054	 1.65174	 
4.68	 -0.746464	 -0.000797918	 -0.911724	 -0.714125	 -0.00104762	 -0.838532	 -0.68184	 -0.00161024	 -0.765317	 -0.649567	 -0.00212727	 -0.692097	 -0.617337	 -0.00265572	 -0.618858	 -0.585117	 -0.00318381	 -0.545615	 -0.552914	 -0.00371282	 -0.472364	 -0.520753	 -0.00423606	 -0.399095	 -0.48861	 -0.0047693	 -0.325817	 -0.456485	 -0.00531081	 -0.252532	 -0.424388	 -0.00583666	 -0.179235	 1.6352	 1.63639	 1.63761	 1.63882	 1.64003	 1.64124	 1.64244	 1.64365	 1.64485	 1.64605	 
4.69	 -0.746771	 -0.000591654	 -0.911797	 -0.714256	 -0.00108651	 -0.838684	 -0.682042	 -0.00161162	 -0.765438	 -0.649802	 -0.00213548	 -0.692203	 -0.61761	 -0.00266698	 -0.618948	 -0.585437	 -0.00319869	 -0.545684	 -0.553273	 -0.00372928	 -0.472416	 -0.521144	 -0.00425367	 -0.399133	 -0.489038	 -0.00479337	 -0.32584	 -0.456946	 -0.00534136	 -0.25254	 -0.424891	 -0.0058681	 -0.179224	 1.62935	 1.63054	 1.63175	 1.63295	 1.63416	 1.63536	 1.63656	 1.63776	 1.63896	 1.64016	 
4.7	 -0.746818	 -0.000370059	 -0.911985	 -0.714424	 -0.00113686	 -0.838821	 -0.682236	 -0.00162743	 -0.765563	 -0.65004	 -0.00216679	 -0.69231	 -0.617879	 -0.00270374	 -0.619041	 -0.585742	 -0.0032429	 -0.545761	 -0.553618	 -0.00377966	 -0.472476	 -0.521527	 -0.00431065	 -0.399176	 -0.489461	 -0.0048556	 -0.325865	 -0.457403	 -0.00540761	 -0.252551	 -0.425381	 -0.00594211	 -0.179221	 1.62365	 1.62485	 1.62607	 1.62729	 1.62851	 1.62972	 1.63093	 1.63214	 1.63334	 1.63454	 
4.71	 -0.746667	 -0.000386958	 -0.912269	 -0.714615	 -0.00115469	 -0.838955	 -0.682418	 -0.00166477	 -0.765701	 -0.650273	 -0.00221709	 -0.692425	 -0.618144	 -0.0027611	 -0.619142	 -0.58604	 -0.00330917	 -0.545849	 -0.553951	 -0.00385802	 -0.472548	 -0.521893	 -0.00440324	 -0.399234	 -0.48986	 -0.00495453	 -0.325909	 -0.457836	 -0.00550904	 -0.25258	 -0.42585	 -0.00605568	 -0.179234	 1.61758	 1.61877	 1.61998	 1.6212	 1.6224	 1.62361	 1.62481	 1.62602	 1.62722	 1.62842	 
4.72	 -0.746681	 -0.000652425	 -0.912495	 -0.714782	 -0.00114036	 -0.839111	 -0.682602	 -0.00171717	 -0.765851	 -0.650493	 -0.00227817	 -0.69256	 -0.618393	 -0.00283349	 -0.619264	 -0.586318	 -0.00339249	 -0.545958	 -0.554269	 -0.00395564	 -0.47264	 -0.522246	 -0.00451675	 -0.399311	 -0.490238	 -0.00507466	 -0.325975	 -0.458249	 -0.00563258	 -0.252631	 -0.426294	 -0.0061948	 -0.179272	 1.61106	 1.61223	 1.61344	 1.61464	 1.61583	 1.61703	 1.61823	 1.61942	 1.62062	 1.62182	 
4.73	 -0.747023	 -0.000863993	 -0.912594	 -0.714901	 -0.00114183	 -0.839306	 -0.682787	 -0.00177032	 -0.766018	 -0.6507	 -0.00234112	 -0.692717	 -0.618631	 -0.00291077	 -0.619408	 -0.586583	 -0.00348265	 -0.54609	 -0.55457	 -0.00405873	 -0.472756	 -0.522576	 -0.00463386	 -0.399415	 -0.490593	 -0.00519972	 -0.326068	 -0.458642	 -0.00576245	 -0.252708	 -0.426718	 -0.00633672	 -0.179335	 1.60417	 1.60533	 1.60652	 1.60772	 1.6089	 1.61009	 1.61129	 1.61248	 1.61367	 1.61487	 
