Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	
6.5	 0.381	 -0.678	 -0.99	 0.376999	 -0.671745	 -0.973596	 0.373504	 -0.665309	 -0.957147	 0.370106	 -0.658813	 -0.940701	 0.366243	 -0.652502	 -0.924286	 0.36218	 -0.646305	 -0.907874	 1.77071	 1.77065	 1.77079	 1.77062	 1.77087	 
6.51	 0.381	 -0.678	 -0.99	 0.377039	 -0.671472	 -0.973611	 0.373488	 -0.665187	 -0.957035	 0.370032	 -0.658994	 -0.940404	 0.366193	 -0.652556	 -0.923951	 0.362167	 -0.645967	 -0.907602	 1.78198	 1.78191	 1.78207	 1.78188	 1.78214	 
6.52	 0.381	 -0.678	 -0.99	 0.377293	 -0.671312	 -0.973533	 0.373522	 -0.665131	 -0.956883	 0.369762	 -0.659056	 -0.940191	 0.366049	 -0.652516	 -0.923667	 0.362326	 -0.64577	 -0.907227	 1.79353	 1.79346	 1.79358	 1.79339	 1.79362	 
6.53	 0.381	 -0.678	 -0.99	 0.377501	 -0.67142	 -0.973363	 0.373573	 -0.665126	 -0.956712	 0.369523	 -0.658888	 -0.940069	 0.365891	 -0.652389	 -0.92343	 0.362485	 -0.645775	 -0.906787	 1.80472	 1.80462	 1.80474	 1.80451	 1.80477	 
6.54	 0.381	 -0.678	 -0.99	 0.377512	 -0.671676	 -0.973189	 0.373556	 -0.665145	 -0.956563	 0.369492	 -0.658596	 -0.93997	 0.365868	 -0.652221	 -0.923209	 0.362456	 -0.645892	 -0.906385	 1.81486	 1.81474	 1.81482	 1.81458	 1.81481	 
6.55	 0.381	 -0.678	 -0.99	 0.377301	 -0.671815	 -0.973122	 0.373496	 -0.665173	 -0.956443	 0.369683	 -0.658399	 -0.939818	 0.365958	 -0.652064	 -0.923004	 0.362259	 -0.645969	 -0.906094	 1.82338	 1.82325	 1.82332	 1.82305	 1.82328	 
6.56	 0.381	 -0.678	 -0.99	 0.377033	 -0.671752	 -0.973158	 0.37345	 -0.665129	 -0.956374	 0.36993	 -0.658409	 -0.939614	 0.366063	 -0.652042	 -0.922795	 0.362062	 -0.645854	 -0.90594	 1.83012	 1.83	 1.83004	 1.82978	 1.82998	 
6.57	 0.381	 -0.678	 -0.99	 0.376963	 -0.671518	 -0.973226	 0.373428	 -0.665039	 -0.956338	 0.370024	 -0.658585	 -0.939413	 0.366139	 -0.652108	 -0.922603	 0.36201	 -0.645595	 -0.905863	 1.83533	 1.83521	 1.83528	 1.835	 1.83523	 
6.58	 0.381	 -0.678	 -0.99	 0.377119	 -0.671269	 -0.973255	 0.373477	 -0.664976	 -0.956289	 0.369907	 -0.658755	 -0.939279	 0.366105	 -0.652139	 -0.922473	 0.362174	 -0.645364	 -0.905757	 1.83968	 1.83958	 1.83967	 1.83942	 1.83963	 
6.59	 0.381	 -0.678	 -0.99	 0.377376	 -0.671238	 -0.973178	 0.373566	 -0.664932	 -0.956222	 0.36969	 -0.65874	 -0.939238	 0.366009	 -0.652111	 -0.922377	 0.362447	 -0.645262	 -0.905577	 1.84405	 1.84396	 1.84409	 1.84386	 1.84412	 
6.6	 0.381	 -0.678	 -0.99	 0.377566	 -0.671407	 -0.973034	 0.373612	 -0.664942	 -0.956133	 0.369557	 -0.658526	 -0.939237	 0.365984	 -0.651973	 -0.922285	 0.362621	 -0.645329	 -0.905324	 1.84928	 1.8492	 1.84933	 1.84916	 1.84941	 
6.61	 0.381	 -0.678	 -0.99	 0.377512	 -0.671617	 -0.972919	 0.373621	 -0.66498	 -0.956023	 0.369637	 -0.658252	 -0.939184	 0.366033	 -0.651777	 -0.922162	 0.362613	 -0.64546	 -0.905041	 1.85577	 1.85569	 1.85585	 1.85568	 1.85596	 
6.62	 0.381	 -0.678	 -0.99	 0.377281	 -0.671732	 -0.972869	 0.373588	 -0.664955	 -0.955929	 0.369879	 -0.658079	 -0.93903	 0.366156	 -0.651672	 -0.921953	 0.362457	 -0.645469	 -0.904793	 1.86352	 1.86345	 1.8636	 1.86344	 1.86368	 
6.63	 0.381	 -0.678	 -0.99	 0.377074	 -0.671616	 -0.972898	 0.373534	 -0.664898	 -0.955839	 0.370108	 -0.658111	 -0.938784	 0.366302	 -0.651639	 -0.921689	 0.362288	 -0.645317	 -0.904583	 1.87202	 1.87195	 1.8721	 1.87191	 1.87217	 
6.64	 0.381	 -0.678	 -0.99	 0.377013	 -0.671359	 -0.972948	 0.373542	 -0.66482	 -0.955746	 0.370183	 -0.658279	 -0.938521	 0.366341	 -0.651668	 -0.921426	 0.362281	 -0.645056	 -0.90438	 1.88054	 1.88046	 1.88057	 1.88037	 1.88059	 
6.65	 0.381	 -0.678	 -0.99	 0.377173	 -0.671166	 -0.972932	 0.373592	 -0.66473	 -0.955659	 0.370061	 -0.658419	 -0.938328	 0.366304	 -0.651721	 -0.921193	 0.362446	 -0.644808	 -0.904165	 1.88822	 1.88812	 1.88823	 1.88798	 1.88822	 
6.66	 0.381	 -0.678	 -0.99	 0.377441	 -0.671117	 -0.972849	 0.37366	 -0.664714	 -0.95556	 0.369853	 -0.658416	 -0.938239	 0.366242	 -0.651675	 -0.921045	 0.362691	 -0.644733	 -0.903916	 1.89453	 1.89441	 1.89447	 1.89422	 1.89442	 
6.67	 0.381	 -0.678	 -0.99	 0.377606	 -0.671271	 -0.972721	 0.373736	 -0.66474	 -0.955468	 0.369735	 -0.658244	 -0.93823	 0.366195	 -0.651569	 -0.920962	 0.362899	 -0.64482	 -0.903673	 1.89915	 1.89901	 1.89908	 1.8988	 1.89903	 
6.68	 0.381	 -0.678	 -0.99	 0.377602	 -0.671513	 -0.972608	 0.373752	 -0.664774	 -0.955408	 0.369802	 -0.658007	 -0.938242	 0.366272	 -0.651456	 -0.920902	 0.362942	 -0.644975	 -0.903496	 1.90219	 1.90206	 1.90211	 1.90184	 1.90205	 
6.69	 0.381	 -0.678	 -0.99	 0.37742	 -0.671635	 -0.972587	 0.373736	 -0.664815	 -0.955369	 0.37004	 -0.657864	 -0.938207	 0.366431	 -0.651358	 -0.920854	 0.362854	 -0.645092	 -0.903405	 1.90398	 1.90385	 1.90393	 1.90366	 1.9039	 
6.7	 0.381	 -0.678	 -0.99	 0.377189	 -0.671601	 -0.972641	 0.373728	 -0.664792	 -0.955366	 0.370322	 -0.657892	 -0.938115	 0.366598	 -0.651377	 -0.920782	 0.362755	 -0.645041	 -0.903407	 1.90501	 1.9049	 1.90497	 1.90474	 1.90494	 
6.71	 0.381	 -0.678	 -0.99	 0.377112	 -0.671407	 -0.972726	 0.373727	 -0.664742	 -0.955375	 0.370479	 -0.658076	 -0.937997	 0.366742	 -0.651462	 -0.920699	 0.362752	 -0.644859	 -0.903453	 1.90567	 1.90557	 1.90569	 1.90543	 1.90567	 
6.72	 0.381	 -0.678	 -0.99	 0.377216	 -0.671174	 -0.972789	 0.373791	 -0.664707	 -0.955367	 0.370452	 -0.658287	 -0.937909	 0.366775	 -0.651538	 -0.920646	 0.362933	 -0.644671	 -0.903464	 1.90628	 1.9062	 1.90631	 1.90609	 1.9063	 
6.73	 0.381	 -0.678	 -0.99	 0.37746	 -0.6711	 -0.972762	 0.373889	 -0.66467	 -0.95535	 0.370295	 -0.658365	 -0.937896	 0.366745	 -0.651593	 -0.920611	 0.363231	 -0.644574	 -0.903415	 1.90695	 1.90687	 1.90701	 1.90678	 1.90704	 
6.74	 0.381	 -0.678	 -0.99	 0.377707	 -0.671189	 -0.972673	 0.373967	 -0.664693	 -0.955315	 0.370151	 -0.658267	 -0.937948	 0.366743	 -0.651536	 -0.920612	 0.3635	 -0.644658	 -0.903302	 1.90771	 1.90763	 1.90773	 1.90753	 1.90775	 
6.75	 0.381	 -0.678	 -0.99	 0.377763	 -0.671398	 -0.972577	 0.374031	 -0.66474	 -0.955275	 0.370168	 -0.658049	 -0.938013	 0.366784	 -0.651424	 -0.920628	 0.363649	 -0.644849	 -0.903176	 1.90837	 1.90825	 1.90837	 1.90814	 1.9084	 
6.76	 0.381	 -0.678	 -0.99	 0.377641	 -0.671603	 -0.972521	 0.374035	 -0.664763	 -0.955261	 0.370367	 -0.657854	 -0.938041	 0.366935	 -0.65135	 -0.920617	 0.363625	 -0.645002	 -0.903111	 1.90871	 1.9086	 1.90868	 1.90846	 1.90868	 
6.77	 0.381	 -0.678	 -0.99	 0.377426	 -0.671621	 -0.972558	 0.374014	 -0.664784	 -0.955259	 0.370659	 -0.657825	 -0.937997	 0.367138	 -0.651314	 -0.920595	 0.363521	 -0.64504	 -0.903125	 1.90849	 1.90838	 1.90849	 1.90823	 1.90848	 
6.78	 0.381	 -0.678	 -0.99	 0.37726	 -0.67148	 -0.972652	 0.374031	 -0.664752	 -0.955282	 0.370896	 -0.65797	 -0.937914	 0.367292	 -0.651389	 -0.920563	 0.363493	 -0.644914	 -0.903211	 1.90759	 1.90749	 1.90758	 1.90733	 1.90753	 
6.79	 0.381	 -0.678	 -0.99	 0.377308	 -0.67126	 -0.972738	 0.374071	 -0.664696	 -0.955319	 0.370952	 -0.658196	 -0.937853	 0.367396	 -0.651514	 -0.920543	 0.363615	 -0.644726	 -0.90332	 1.90588	 1.90577	 1.90589	 1.90561	 1.90584	 
6.8	 0.381	 -0.678	 -0.99	 0.377525	 -0.671089	 -0.972779	 0.374166	 -0.66468	 -0.955342	 0.370845	 -0.65836	 -0.937866	 0.367408	 -0.651586	 -0.920585	 0.363903	 -0.644628	 -0.903389	 1.9034	 1.90329	 1.90337	 1.90311	 1.9033	 
6.81	 0.381	 -0.678	 -0.99	 0.377784	 -0.671135	 -0.972733	 0.374283	 -0.664682	 -0.955364	 0.370694	 -0.658345	 -0.93797	 0.367389	 -0.651613	 -0.92067	 0.364241	 -0.644674	 -0.90342	 1.9002	 1.90007	 1.90018	 1.8999	 1.90015	 
6.82	 0.381	 -0.678	 -0.99	 0.377949	 -0.671334	 -0.972652	 0.374352	 -0.66474	 -0.955383	 0.370651	 -0.65818	 -0.938122	 0.367451	 -0.651552	 -0.920788	 0.364466	 -0.644875	 -0.903434	 1.89646	 1.89633	 1.89642	 1.89618	 1.89639	 
6.83	 0.381	 -0.678	 -0.99	 0.377882	 -0.67156	 -0.972609	 0.374395	 -0.664822	 -0.955403	 0.370812	 -0.657994	 -0.938251	 0.367581	 -0.651468	 -0.920914	 0.364533	 -0.645112	 -0.90348	 1.89226	 1.89213	 1.89224	 1.89198	 1.89223	 
6.84	 0.381	 -0.678	 -0.99	 0.377672	 -0.671691	 -0.972632	 0.374395	 -0.664858	 -0.955455	 0.371115	 -0.657929	 -0.938316	 0.367792	 -0.651477	 -0.921002	 0.364468	 -0.645225	 -0.903613	 1.8877	 1.88758	 1.88767	 1.88742	 1.88761	 
6.85	 0.381	 -0.678	 -0.99	 0.377489	 -0.671592	 -0.97274	 0.374386	 -0.664872	 -0.955522	 0.3714	 -0.658065	 -0.938317	 0.368012	 -0.651551	 -0.921074	 0.364408	 -0.645191	 -0.903816	 1.88269	 1.88257	 1.88269	 1.88241	 1.88265	 
6.86	 0.381	 -0.678	 -0.99	 0.377456	 -0.671367	 -0.972872	 0.374438	 -0.664843	 -0.955603	 0.371526	 -0.658323	 -0.938314	 0.368125	 -0.6517	 -0.921155	 0.364511	 -0.645054	 -0.904047	 1.87715	 1.87705	 1.87714	 1.87688	 1.87708	 
6.87	 0.381	 -0.678	 -0.99	 0.377655	 -0.671194	 -0.972945	 0.374524	 -0.664804	 -0.95569	 0.371445	 -0.658538	 -0.93838	 0.368164	 -0.651856	 -0.921265	 0.364782	 -0.644946	 -0.90426	 1.87093	 1.87082	 1.87094	 1.87065	 1.87089	 
6.88	 0.381	 -0.678	 -0.99	 0.377947	 -0.67118	 -0.972945	 0.374632	 -0.664838	 -0.955757	 0.371278	 -0.658587	 -0.938541	 0.36816	 -0.651898	 -0.921449	 0.36513	 -0.645016	 -0.904415	 1.86402	 1.86391	 1.86399	 1.86373	 1.86392	 
6.89	 0.381	 -0.678	 -0.99	 0.378117	 -0.671389	 -0.972888	 0.374736	 -0.664904	 -0.955819	 0.371214	 -0.658448	 -0.938768	 0.36818	 -0.651873	 -0.92167	 0.365405	 -0.645241	 -0.904548	 1.85647	 1.85634	 1.85645	 1.85616	 1.85641	 
6.9	 0.381	 -0.678	 -0.99	 0.378085	 -0.671658	 -0.972848	 0.374765	 -0.664984	 -0.955897	 0.371359	 -0.658258	 -0.938984	 0.368329	 -0.651829	 -0.921886	 0.365472	 -0.645514	 -0.904715	 1.84854	 1.84841	 1.84849	 1.84823	 1.84844	 
6.91	 0.381	 -0.678	 -0.99	 0.377863	 -0.671767	 -0.972904	 0.374761	 -0.665056	 -0.955985	 0.371673	 -0.658205	 -0.939118	 0.368546	 -0.651821	 -0.922079	 0.365393	 -0.645693	 -0.904948	 1.84048	 1.84036	 1.84049	 1.84021	 1.84046	 
6.92	 0.381	 -0.678	 -0.99	 0.377646	 -0.671675	 -0.973036	 0.374765	 -0.665051	 -0.956099	 0.371969	 -0.658362	 -0.939173	 0.36874	 -0.651949	 -0.922219	 0.36533	 -0.645667	 -0.90525	 1.83262	 1.83252	 1.83263	 1.83239	 1.83259	 
6.93	 0.381	 -0.678	 -0.99	 0.377659	 -0.671437	 -0.973178	 0.374793	 -0.66502	 -0.956215	 0.372057	 -0.658652	 -0.939209	 0.36886	 -0.652138	 -0.922343	 0.365419	 -0.64554	 -0.905555	 1.82496	 1.82486	 1.82501	 1.82474	 1.82499	 
6.94	 0.381	 -0.678	 -0.99	 0.377885	 -0.671257	 -0.973261	 0.37489	 -0.665023	 -0.956306	 0.371927	 -0.658883	 -0.93931	 0.36885	 -0.652283	 -0.922509	 0.365709	 -0.645495	 -0.905794	 1.81732	 1.81722	 1.81733	 1.81707	 1.81727	 
6.95	 0.381	 -0.678	 -0.99	 0.37817	 -0.671339	 -0.973237	 0.375003	 -0.665061	 -0.956387	 0.371739	 -0.658894	 -0.939514	 0.368804	 -0.652362	 -0.92272	 0.36605	 -0.645631	 -0.905972	 1.80916	 1.80903	 1.80916	 1.80886	 1.80912	 
6.96	 0.381	 -0.678	 -0.99	 0.378304	 -0.671605	 -0.973177	 0.37506	 -0.665166	 -0.956469	 0.371708	 -0.658734	 -0.939779	 0.36886	 -0.652339	 -0.922983	 0.366234	 -0.645945	 -0.90615	 1.79995	 1.79981	 1.79989	 1.7996	 1.79981	 
6.97	 0.381	 -0.678	 -0.99	 0.378153	 -0.671848	 -0.973187	 0.375076	 -0.665283	 -0.956574	 0.371938	 -0.658595	 -0.940021	 0.36902	 -0.652312	 -0.923272	 0.366217	 -0.646255	 -0.906419	 1.7892	 1.78905	 1.78913	 1.7888	 1.78904	 
6.98	 0.381	 -0.678	 -0.99	 0.377884	 -0.671897	 -0.973305	 0.375061	 -0.665327	 -0.956737	 0.372287	 -0.658662	 -0.940198	 0.369247	 -0.65242	 -0.923544	 0.366102	 -0.646365	 -0.906839	 1.77684	 1.7767	 1.77675	 1.77643	 1.7766	 
6.99	 0.381	 -0.678	 -0.99	 0.377775	 -0.671687	 -0.973502	 0.375064	 -0.665328	 -0.956931	 0.372497	 -0.658959	 -0.940341	 0.369432	 -0.65262	 -0.923825	 0.3661	 -0.646295	 -0.907355	 1.76312	 1.76298	 1.76308	 1.76273	 1.76296	 
7	 0.381	 -0.678	 -0.99	 0.377936	 -0.671445	 -0.97367	 0.375155	 -0.665325	 -0.957122	 0.372439	 -0.659277	 -0.940537	 0.36946	 -0.652828	 -0.924152	 0.366354	 -0.646218	 -0.907853	 1.74871	 1.7486	 1.74868	 1.74839	 1.74859	 
7.01	 0.381	 -0.678	 -0.99	 0.378261	 -0.671456	 -0.973711	 0.37528	 -0.665351	 -0.957295	 0.372226	 -0.659369	 -0.940846	 0.369411	 -0.652961	 -0.924518	 0.36673	 -0.646322	 -0.908258	 1.73435	 1.73423	 1.73438	 1.73408	 1.73434	 
7.02	 0.381	 -0.678	 -0.99	 0.378454	 -0.671715	 -0.973675	 0.375352	 -0.665455	 -0.957438	 0.37214	 -0.659215	 -0.941213	 0.369438	 -0.652951	 -0.924907	 0.366961	 -0.64666	 -0.908573	 1.72074	 1.72063	 1.72076	 1.72052	 1.72075	 
7.03	 0.381	 -0.678	 -0.99	 0.378304	 -0.67199	 -0.973685	 0.37536	 -0.665575	 -0.957568	 0.372353	 -0.659044	 -0.941509	 0.369578	 -0.652916	 -0.925252	 0.366924	 -0.647016	 -0.908889	 1.7082	 1.7081	 1.70828	 1.70803	 1.70831	 
7.04	 0.381	 -0.678	 -0.99	 0.377997	 -0.672028	 -0.973805	 0.375322	 -0.665616	 -0.957721	 0.372702	 -0.659117	 -0.941662	 0.369783	 -0.65303	 -0.925495	 0.366745	 -0.647131	 -0.909279	 1.6969	 1.69682	 1.69698	 1.69676	 1.69699	 
7.05	 0.381	 -0.678	 -0.99	 0.377898	 -0.671784	 -0.973989	 0.375308	 -0.665606	 -0.957873	 0.372858	 -0.659451	 -0.941725	 0.369913	 -0.653254	 -0.925678	 0.366704	 -0.647025	 -0.909692	 1.68668	 1.68658	 1.68676	 1.68651	 1.68678	 
7.06	 0.381	 -0.678	 -0.99	 0.378121	 -0.671556	 -0.974105	 0.375386	 -0.665613	 -0.957992	 0.372692	 -0.659761	 -0.941837	 0.36986	 -0.653452	 -0.92588	 0.366949	 -0.646951	 -0.910014	 1.67729	 1.67719	 1.67733	 1.6771	 1.67733	 
7.07	 0.381	 -0.678	 -0.99	 0.378438	 -0.671663	 -0.974072	 0.375491	 -0.66567	 -0.958077	 0.372431	 -0.659767	 -0.94207	 0.369749	 -0.653529	 -0.926124	 0.367274	 -0.647117	 -0.910211	 1.6684	 1.66829	 1.66846	 1.66819	 1.66846	 
7.08	 0.381	 -0.678	 -0.99	 0.378506	 -0.671998	 -0.973993	 0.375516	 -0.665786	 -0.958153	 0.372418	 -0.659545	 -0.942345	 0.369781	 -0.653482	 -0.926386	 0.367359	 -0.647478	 -0.910369	 1.65969	 1.65958	 1.65971	 1.65945	 1.65968	 
7.09	 0.381	 -0.678	 -0.99	 0.378233	 -0.672187	 -0.974033	 0.37547	 -0.665885	 -0.958252	 0.372719	 -0.659442	 -0.942526	 0.369955	 -0.653466	 -0.926621	 0.367175	 -0.647747	 -0.910622	 1.65064	 1.6505	 1.65064	 1.65034	 1.6506	 
7.1	 0.381	 -0.678	 -0.99	 0.377957	 -0.672042	 -0.974209	 0.375436	 -0.665881	 -0.958404	 0.373016	 -0.659663	 -0.942605	 0.370117	 -0.653638	 -0.926815	 0.367008	 -0.64772	 -0.911022	 1.64059	 1.64046	 1.64054	 1.64024	 1.64046	 
7.11	 0.381	 -0.678	 -0.99	 0.378055	 -0.671755	 -0.974386	 0.375469	 -0.66584	 -0.958582	 0.372973	 -0.660032	 -0.942724	 0.370136	 -0.6539	 -0.927048	 0.367125	 -0.647582	 -0.911477	 1.62877	 1.62862	 1.62871	 1.62836	 1.62859	 
7.12	 0.381	 -0.678	 -0.99	 0.378417	 -0.671706	 -0.974444	 0.375569	 -0.665889	 -0.958749	 0.372682	 -0.660182	 -0.943022	 0.370029	 -0.654038	 -0.92742	 0.367464	 -0.647688	 -0.911886	 1.61459	 1.61442	 1.61446	 1.6141	 1.61429	 
7.13	 0.381	 -0.678	 -0.99	 0.378582	 -0.672022	 -0.974413	 0.375643	 -0.666029	 -0.958922	 0.372565	 -0.660018	 -0.943466	 0.369985	 -0.654039	 -0.927908	 0.367667	 -0.648094	 -0.912295	 1.59776	 1.59757	 1.59763	 1.59723	 1.59745	 
7.14	 0.381	 -0.678	 -0.99	 0.378344	 -0.672336	 -0.974469	 0.375607	 -0.66616	 -0.95915	 0.372834	 -0.659885	 -0.943878	 0.370146	 -0.654079	 -0.928409	 0.367523	 -0.648481	 -0.912851	 1.57872	 1.57857	 1.57862	 1.57823	 1.57842	 
7.15	 0.381	 -0.678	 -0.99	 0.378037	 -0.672237	 -0.974705	 0.375539	 -0.666212	 -0.959429	 0.373173	 -0.66013	 -0.944154	 0.370361	 -0.654287	 -0.928864	 0.367305	 -0.648556	 -0.913576	 1.55861	 1.55846	 1.55857	 1.55821	 1.55843	 
7.16	 0.381	 -0.678	 -0.99	 0.378115	 -0.671912	 -0.974957	 0.375578	 -0.666209	 -0.959703	 0.373137	 -0.660572	 -0.944409	 0.370367	 -0.654585	 -0.929306	 0.367423	 -0.648457	 -0.914291	 1.53903	 1.53891	 1.53905	 1.53876	 1.539	 
7.17	 0.381	 -0.678	 -0.99	 0.378495	 -0.671912	 -0.975015	 0.375696	 -0.666253	 -0.959914	 0.372807	 -0.660701	 -0.94479	 0.370212	 -0.654746	 -0.929767	 0.367786	 -0.64859	 -0.914796	 1.5216	 1.52151	 1.52172	 1.52148	 1.52176	 
7.18	 0.381	 -0.678	 -0.99	 0.378608	 -0.672293	 -0.974947	 0.375728	 -0.666384	 -0.960059	 0.37273	 -0.660457	 -0.9452	 0.370192	 -0.654708	 -0.930187	 0.367889	 -0.649016	 -0.915113	 1.50751	 1.50746	 1.5077	 1.50752	 1.50781	 
7.19	 0.381	 -0.678	 -0.99	 0.378267	 -0.672492	 -0.975005	 0.375643	 -0.66649	 -0.960182	 0.373066	 -0.660364	 -0.9454	 0.370375	 -0.654707	 -0.930453	 0.367606	 -0.649294	 -0.915428	 1.49707	 1.49703	 1.4973	 1.49713	 1.49743	 
7.2	 0.381	 -0.678	 -0.99	 0.378025	 -0.672226	 -0.975205	 0.37559	 -0.666476	 -0.960303	 0.373286	 -0.660703	 -0.945388	 0.370477	 -0.654919	 -0.930565	 0.367418	 -0.649165	 -0.915778	 1.48968	 1.48962	 1.48985	 1.48967	 1.48998	 
7.21	 0.381	 -0.678	 -0.99	 0.378292	 -0.671975	 -0.975296	 0.375656	 -0.66644	 -0.960388	 0.37302	 -0.661028	 -0.945434	 0.370332	 -0.655143	 -0.93067	 0.367638	 -0.649013	 -0.916006	 1.48389	 1.48381	 1.48401	 1.48379	 1.48409	 
7.22	 0.381	 -0.678	 -0.99	 0.378624	 -0.672193	 -0.975193	 0.375722	 -0.666517	 -0.96043	 0.372701	 -0.660895	 -0.945668	 0.370172	 -0.655128	 -0.930873	 0.367882	 -0.649258	 -0.916076	 1.47811	 1.47801	 1.47816	 1.47788	 1.47816	 
7.23	 0.381	 -0.678	 -0.99	 0.378447	 -0.672545	 -0.975139	 0.37567	 -0.666642	 -0.960492	 0.372858	 -0.660619	 -0.945901	 0.370243	 -0.655018	 -0.931108	 0.367709	 -0.649641	 -0.916216	 1.47101	 1.47086	 1.47095	 1.47062	 1.47086	 
7.24	 0.381	 -0.678	 -0.99	 0.378054	 -0.672459	 -0.97531	 0.375579	 -0.666657	 -0.960634	 0.37321	 -0.660767	 -0.945975	 0.3704	 -0.655133	 -0.931297	 0.36738	 -0.649661	 -0.916597	 1.46186	 1.4617	 1.46179	 1.46143	 1.46168	 
7.25	 0.381	 -0.678	 -0.99	 0.378129	 -0.672112	 -0.975509	 0.375594	 -0.6666	 -0.960811	 0.373122	 -0.661189	 -0.946063	 0.370345	 -0.655415	 -0.931512	 0.367434	 -0.649452	 -0.917061	 1.45089	 1.45072	 1.4508	 1.45046	 1.4507	 
7.26	 0.381	 -0.678	 -0.99	 0.378543	 -0.672156	 -0.975502	 0.375679	 -0.666651	 -0.960947	 0.372724	 -0.66125	 -0.946371	 0.370145	 -0.655514	 -0.931854	 0.367746	 -0.64958	 -0.917383	 1.43885	 1.43871	 1.43882	 1.43849	 1.43875	 
7.27	 0.381	 -0.678	 -0.99	 0.378536	 -0.672562	 -0.975431	 0.375666	 -0.666805	 -0.961062	 0.372716	 -0.660958	 -0.946744	 0.370132	 -0.655411	 -0.93224	 0.367715	 -0.650026	 -0.917644	 1.42683	 1.42672	 1.42686	 1.42656	 1.42679	 
7.28	 0.381	 -0.678	 -0.99	 0.378103	 -0.672622	 -0.975568	 0.37556	 -0.66686	 -0.961219	 0.373096	 -0.660977	 -0.946904	 0.370301	 -0.655466	 -0.932504	 0.36735	 -0.650174	 -0.918051	 1.41571	 1.4156	 1.41578	 1.41551	 1.4158	 
7.29	 0.381	 -0.678	 -0.99	 0.378051	 -0.672252	 -0.975792	 0.37554	 -0.666787	 -0.961391	 0.373117	 -0.661396	 -0.946946	 0.370293	 -0.655737	 -0.932678	 0.367289	 -0.649941	 -0.918501	 1.40601	 1.40591	 1.40609	 1.40586	 1.40612	 
7.3	 0.381	 -0.678	 -0.99	 0.378473	 -0.672195	 -0.975794	 0.375622	 -0.666792	 -0.961492	 0.372694	 -0.661515	 -0.947156	 0.370069	 -0.65585	 -0.932913	 0.367592	 -0.649958	 -0.918732	 1.39775	 1.39764	 1.39785	 1.3976	 1.39791	 
7.31	 0.381	 -0.678	 -0.99	 0.378532	 -0.672601	 -0.975675	 0.375614	 -0.666931	 -0.961541	 0.372606	 -0.661196	 -0.94745	 0.370006	 -0.655715	 -0.933181	 0.367593	 -0.650362	 -0.918828	 1.39069	 1.39061	 1.39078	 1.39054	 1.3908	 
7.32	 0.381	 -0.678	 -0.99	 0.378089	 -0.672699	 -0.975766	 0.375491	 -0.666993	 -0.961629	 0.372974	 -0.66116	 -0.947527	 0.370161	 -0.655716	 -0.933329	 0.367197	 -0.650501	 -0.919073	 1.38447	 1.38436	 1.38455	 1.38428	 1.38458	 
7.33	 0.381	 -0.678	 -0.99	 0.378006	 -0.672317	 -0.975972	 0.375458	 -0.666912	 -0.961749	 0.373002	 -0.661565	 -0.947485	 0.370142	 -0.655956	 -0.933402	 0.367097	 -0.650225	 -0.919404	 1.37883	 1.37872	 1.37886	 1.37862	 1.37888	 
7.34	 0.381	 -0.678	 -0.99	 0.378428	 -0.67225	 -0.975953	 0.375537	 -0.666896	 -0.961813	 0.372561	 -0.661664	 -0.947643	 0.369891	 -0.656046	 -0.933563	 0.367384	 -0.650204	 -0.919542	 1.37364	 1.37353	 1.37371	 1.37344	 1.37374	 
7.35	 0.381	 -0.678	 -0.99	 0.378471	 -0.67266	 -0.975817	 0.375516	 -0.667016	 -0.961836	 0.372472	 -0.661312	 -0.947897	 0.369816	 -0.655886	 -0.933771	 0.367343	 -0.650586	 -0.919563	 1.36911	 1.36902	 1.36918	 1.36892	 1.36918	 
7.36	 0.381	 -0.678	 -0.99	 0.378019	 -0.672724	 -0.975907	 0.375376	 -0.667064	 -0.961897	 0.37283	 -0.661288	 -0.947915	 0.369956	 -0.655879	 -0.933851	 0.366902	 -0.650683	 -0.919743	 1.36543	 1.36532	 1.36551	 1.36524	 1.36555	 
7.37	 0.381	 -0.678	 -0.99	 0.377972	 -0.672323	 -0.976093	 0.375339	 -0.666982	 -0.961975	 0.372793	 -0.6617	 -0.947817	 0.369884	 -0.656106	 -0.933852	 0.366801	 -0.650381	 -0.919976	 1.36282	 1.36272	 1.36288	 1.36266	 1.36294	 
7.38	 0.381	 -0.678	 -0.99	 0.378388	 -0.672305	 -0.976027	 0.375409	 -0.66697	 -0.961986	 0.372323	 -0.661736	 -0.947928	 0.369592	 -0.656153	 -0.933934	 0.36706	 -0.650377	 -0.919978	 1.36133	 1.36124	 1.36144	 1.36119	 1.36151	 
