Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	
4.93	 0.363176	 0.648102	 -0.911218	 0.346106	 0.620509	 -0.838072	 0.329367	 0.592815	 -0.764889	 0.312606	 0.565169	 -0.691692	 0.295862	 0.537536	 -0.618486	 0.279118	 0.509926	 -0.545271	 0.262399	 0.482335	 -0.472044	 0.245701	 0.45476	 -0.398806	 0.229002	 0.427204	 -0.325561	 0.212315	 0.399687	 -0.252298	 0.195652	 0.372165	 -0.179032	 1.65311	 1.65434	 1.65558	 1.65681	 1.65805	 1.65928	 1.66051	 1.66174	 1.66297	 1.66419	 
4.94	 0.362994	 0.648303	 -0.911057	 0.346013	 0.620407	 -0.838005	 0.329219	 0.59276	 -0.764816	 0.312413	 0.565114	 -0.69163	 0.295634	 0.537471	 -0.618435	 0.278855	 0.509836	 -0.545238	 0.262088	 0.482262	 -0.472016	 0.245349	 0.454692	 -0.398785	 0.228615	 0.427118	 -0.325554	 0.211886	 0.399595	 -0.252303	 0.195182	 0.372081	 -0.179044	 1.65674	 1.65799	 1.65924	 1.66049	 1.66174	 1.66298	 1.66422	 1.66546	 1.66669	 1.66792	 
4.95	 0.362667	 0.648309	 -0.91099	 0.345951	 0.620342	 -0.837905	 0.329075	 0.592703	 -0.764731	 0.312233	 0.565057	 -0.691553	 0.29542	 0.537406	 -0.61837	 0.278608	 0.509758	 -0.545185	 0.261796	 0.482192	 -0.471969	 0.245018	 0.454623	 -0.398747	 0.228255	 0.427045	 -0.325525	 0.211486	 0.399512	 -0.252287	 0.194745	 0.372004	 -0.179033	 1.6605	 1.66174	 1.66298	 1.66422	 1.66546	 1.6667	 1.66794	 1.66917	 1.6704	 1.67163	 
4.96	 0.362481	 0.64803	 -0.910985	 0.345871	 0.620325	 -0.837776	 0.328941	 0.592645	 -0.764631	 0.312064	 0.565004	 -0.691459	 0.295215	 0.537348	 -0.618285	 0.278375	 0.509707	 -0.545104	 0.261526	 0.482133	 -0.471901	 0.244713	 0.454561	 -0.398687	 0.22792	 0.42699	 -0.325469	 0.211115	 0.399453	 -0.252241	 0.194339	 0.371945	 -0.178995	 1.66487	 1.66612	 1.66737	 1.66862	 1.66987	 1.67111	 1.67235	 1.67358	 1.67481	 1.67604	 
4.97	 0.362574	 0.647772	 -0.910894	 0.345748	 0.620315	 -0.837641	 0.328815	 0.592596	 -0.76451	 0.311905	 0.564951	 -0.691347	 0.295024	 0.537301	 -0.618179	 0.278156	 0.509684	 -0.544996	 0.261277	 0.482089	 -0.471806	 0.244433	 0.454514	 -0.398601	 0.227606	 0.426958	 -0.325385	 0.210769	 0.399423	 -0.252164	 0.193965	 0.37191	 -0.178926	 1.66952	 1.67077	 1.67201	 1.67326	 1.67449	 1.67573	 1.67697	 1.6782	 1.67943	 1.68066	 
4.98	 0.36278	 0.647779	 -0.910661	 0.345612	 0.620269	 -0.837507	 0.3287	 0.592563	 -0.764367	 0.31176	 0.564901	 -0.691217	 0.29485	 0.537269	 -0.61805	 0.277947	 0.509673	 -0.544866	 0.261044	 0.482062	 -0.471688	 0.244174	 0.454483	 -0.39849	 0.227317	 0.426946	 -0.325274	 0.210454	 0.399416	 -0.252057	 0.19362	 0.3719	 -0.178827	 1.67449	 1.67571	 1.67695	 1.67818	 1.6794	 1.68063	 1.68186	 1.68309	 1.68431	 1.68553	 
4.99	 0.362772	 0.647942	 -0.910407	 0.345514	 0.620194	 -0.837364	 0.328583	 0.592536	 -0.76421	 0.311624	 0.564858	 -0.691071	 0.294689	 0.537248	 -0.6179	 0.277752	 0.509664	 -0.54472	 0.260832	 0.48205	 -0.471547	 0.243936	 0.45447	 -0.398356	 0.227047	 0.426947	 -0.325141	 0.210162	 0.399422	 -0.251927	 0.193301	 0.371906	 -0.178703	 1.68003	 1.68126	 1.68249	 1.68373	 1.68495	 1.68618	 1.68741	 1.68864	 1.68987	 1.69109	 
5	 0.362472	 0.648034	 -0.910238	 0.345465	 0.620123	 -0.837198	 0.328467	 0.592504	 -0.764046	 0.311496	 0.564828	 -0.690908	 0.294536	 0.537228	 -0.617739	 0.27757	 0.509648	 -0.544564	 0.260636	 0.482044	 -0.471391	 0.243716	 0.454471	 -0.398202	 0.226794	 0.426953	 -0.324994	 0.209889	 0.399433	 -0.251782	 0.193003	 0.371922	 -0.178562	 1.68566	 1.68689	 1.68811	 1.68933	 1.69056	 1.69178	 1.69301	 1.69423	 1.69545	 1.69667	 
5.01	 0.362183	 0.647912	 -0.910143	 0.34542	 0.620081	 -0.837016	 0.328356	 0.59246	 -0.763879	 0.311373	 0.564809	 -0.690735	 0.294388	 0.537204	 -0.617574	 0.277399	 0.509624	 -0.544404	 0.260446	 0.482036	 -0.471229	 0.243505	 0.45448	 -0.398039	 0.226558	 0.426953	 -0.324839	 0.209634	 0.399438	 -0.25163	 0.192724	 0.371939	 -0.178411	 1.69146	 1.69267	 1.69389	 1.69511	 1.69633	 1.69755	 1.69877	 1.69999	 1.70121	 1.70243	 
5.02	 0.362148	 0.647612	 -0.910055	 0.345334	 0.620061	 -0.836834	 0.328252	 0.592406	 -0.763714	 0.31125	 0.56479	 -0.690561	 0.294247	 0.537175	 -0.617408	 0.277241	 0.509589	 -0.544244	 0.260262	 0.482025	 -0.471066	 0.243298	 0.454484	 -0.397875	 0.226333	 0.426949	 -0.324683	 0.209388	 0.399436	 -0.251478	 0.192457	 0.371951	 -0.178259	 1.69737	 1.69859	 1.69982	 1.70104	 1.70226	 1.70349	 1.70471	 1.70593	 1.70715	 1.70838	 
5.03	 0.362311	 0.647418	 -0.909885	 0.345218	 0.620025	 -0.836669	 0.32816	 0.592352	 -0.763551	 0.311127	 0.564763	 -0.690394	 0.294107	 0.537145	 -0.617246	 0.277085	 0.509549	 -0.54409	 0.260081	 0.482012	 -0.470907	 0.243097	 0.454478	 -0.397718	 0.22612	 0.426941	 -0.32453	 0.20915	 0.399432	 -0.251329	 0.192197	 0.371958	 -0.17811	 1.70297	 1.70418	 1.70539	 1.70659	 1.7078	 1.70901	 1.71022	 1.71144	 1.71265	 1.71387	 
5.04	 0.362452	 0.64751	 -0.909619	 0.345109	 0.619954	 -0.836523	 0.328071	 0.592306	 -0.76339	 0.311004	 0.564725	 -0.690239	 0.29397	 0.537114	 -0.617091	 0.276934	 0.509514	 -0.543939	 0.259904	 0.481993	 -0.470756	 0.2429	 0.454463	 -0.397571	 0.225906	 0.426929	 -0.324385	 0.208911	 0.39943	 -0.251186	 0.191942	 0.371963	 -0.177969	 1.70843	 1.70962	 1.71082	 1.71201	 1.71321	 1.71441	 1.71562	 1.71683	 1.71804	 1.71926	 
5.05	 0.362355	 0.647686	 -0.909385	 0.345038	 0.619873	 -0.83638	 0.327977	 0.592271	 -0.763235	 0.310885	 0.564679	 -0.690094	 0.293835	 0.537083	 -0.616944	 0.276783	 0.509495	 -0.543792	 0.259728	 0.48197	 -0.470616	 0.242708	 0.454447	 -0.397432	 0.225696	 0.426919	 -0.324247	 0.208677	 0.399437	 -0.251047	 0.191692	 0.371969	 -0.177834	 1.71373	 1.71492	 1.71611	 1.71731	 1.71851	 1.71971	 1.72091	 1.72212	 1.72333	 1.72455	 
5.06	 0.362037	 0.647708	 -0.909271	 0.345	 0.619821	 -0.836228	 0.327876	 0.592239	 -0.76309	 0.310773	 0.564633	 -0.689956	 0.293702	 0.537055	 -0.616805	 0.276631	 0.509491	 -0.543648	 0.259554	 0.481952	 -0.470482	 0.24252	 0.454432	 -0.3973	 0.225491	 0.426921	 -0.324113	 0.208453	 0.399451	 -0.250913	 0.191449	 0.371982	 -0.177705	 1.71866	 1.71985	 1.72104	 1.72223	 1.72343	 1.72463	 1.72583	 1.72704	 1.72825	 1.72946	 
5.07	 0.361802	 0.647535	 -0.909218	 0.344955	 0.61981	 -0.83607	 0.327776	 0.592208	 -0.762953	 0.310666	 0.564598	 -0.689822	 0.293575	 0.537034	 -0.616669	 0.276482	 0.509495	 -0.543508	 0.259391	 0.481944	 -0.470351	 0.24234	 0.454422	 -0.397173	 0.225292	 0.426939	 -0.32398	 0.208236	 0.39947	 -0.250784	 0.191218	 0.372005	 -0.177577	 1.72352	 1.72472	 1.72592	 1.72713	 1.72833	 1.72953	 1.73074	 1.73195	 1.73317	 1.73438	 
5.08	 0.361841	 0.647261	 -0.909147	 0.344875	 0.619817	 -0.835921	 0.327689	 0.592178	 -0.762819	 0.310566	 0.564575	 -0.689688	 0.293455	 0.537022	 -0.616536	 0.27634	 0.5095	 -0.543374	 0.259242	 0.481948	 -0.470218	 0.242175	 0.454425	 -0.397045	 0.225109	 0.426967	 -0.323847	 0.208039	 0.399497	 -0.250654	 0.191006	 0.37204	 -0.177447	 1.7282	 1.72942	 1.73063	 1.73184	 1.73305	 1.73427	 1.73548	 1.73669	 1.73791	 1.73912	 
5.09	 0.36203	 0.647125	 -0.908994	 0.344776	 0.619797	 -0.835792	 0.327614	 0.592154	 -0.762685	 0.310476	 0.564562	 -0.689554	 0.293351	 0.537017	 -0.616402	 0.276217	 0.509504	 -0.543241	 0.259112	 0.48196	 -0.470084	 0.242031	 0.454447	 -0.39691	 0.224946	 0.426995	 -0.323714	 0.207867	 0.399529	 -0.250521	 0.190821	 0.372082	 -0.177314	 1.73254	 1.73374	 1.73495	 1.73615	 1.73736	 1.73857	 1.73978	 1.74098	 1.7422	 1.74341	 
5.1	 0.362151	 0.647263	 -0.908758	 0.344696	 0.619735	 -0.835678	 0.327552	 0.592139	 -0.76255	 0.310399	 0.564558	 -0.689418	 0.293267	 0.537017	 -0.616267	 0.276117	 0.509501	 -0.54311	 0.259001	 0.481975	 -0.469949	 0.241911	 0.454483	 -0.396769	 0.224813	 0.427019	 -0.32358	 0.207728	 0.399567	 -0.250384	 0.190668	 0.372129	 -0.177176	 1.73687	 1.73808	 1.73929	 1.7405	 1.74171	 1.74292	 1.74413	 1.74534	 1.74656	 1.74777	 
5.11	 0.362046	 0.647453	 -0.908559	 0.344662	 0.619663	 -0.835561	 0.327498	 0.592121	 -0.762417	 0.310337	 0.564558	 -0.689281	 0.293199	 0.537019	 -0.61613	 0.276042	 0.509493	 -0.542978	 0.258913	 0.481995	 -0.46981	 0.241817	 0.454519	 -0.396625	 0.224713	 0.427044	 -0.323441	 0.207621	 0.399603	 -0.250243	 0.19055	 0.372178	 -0.177033	 1.7411	 1.74231	 1.74352	 1.74473	 1.74594	 1.74715	 1.74836	 1.74957	 1.75078	 1.752	 
5.12	 0.361754	 0.647461	 -0.908475	 0.344666	 0.619622	 -0.835426	 0.32745	 0.592094	 -0.762289	 0.310286	 0.564559	 -0.689142	 0.293146	 0.537017	 -0.615993	 0.275992	 0.509484	 -0.542843	 0.258853	 0.482015	 -0.469666	 0.241749	 0.454548	 -0.39648	 0.224645	 0.427075	 -0.323296	 0.207541	 0.399638	 -0.250098	 0.190469	 0.372227	 -0.176883	 1.74515	 1.74635	 1.74755	 1.74875	 1.74995	 1.75115	 1.75236	 1.75356	 1.75477	 1.75598	 
5.13	 0.361553	 0.647289	 -0.908437	 0.344662	 0.619614	 -0.83528	 0.327417	 0.592066	 -0.762157	 0.31025	 0.564553	 -0.689003	 0.293107	 0.537012	 -0.615854	 0.275958	 0.509484	 -0.542701	 0.258811	 0.482031	 -0.46952	 0.241705	 0.454573	 -0.396331	 0.224606	 0.427109	 -0.323142	 0.207493	 0.399679	 -0.249944	 0.190422	 0.372281	 -0.176724	 1.7494	 1.7506	 1.75181	 1.75302	 1.75423	 1.75544	 1.75666	 1.75787	 1.75908	 1.7603	 
5.14	 0.361621	 0.647035	 -0.908365	 0.34462	 0.619619	 -0.835136	 0.327394	 0.592044	 -0.762019	 0.310224	 0.564539	 -0.688862	 0.293085	 0.537009	 -0.615708	 0.27594	 0.5095	 -0.542547	 0.258788	 0.482046	 -0.469367	 0.241686	 0.454602	 -0.396172	 0.224592	 0.427151	 -0.322977	 0.207477	 0.399732	 -0.249775	 0.190408	 0.372345	 -0.176551	 1.75375	 1.75499	 1.75622	 1.75744	 1.75867	 1.75989	 1.76112	 1.76234	 1.76356	 1.76477	 
5.15	 0.361825	 0.646901	 -0.90821	 0.344558	 0.61961	 -0.834996	 0.327382	 0.592033	 -0.761868	 0.31021	 0.564521	 -0.688714	 0.293078	 0.537015	 -0.615549	 0.275935	 0.509531	 -0.542379	 0.258788	 0.48207	 -0.4692	 0.241691	 0.454637	 -0.395999	 0.224598	 0.427208	 -0.322796	 0.207492	 0.399801	 -0.249588	 0.190426	 0.372422	 -0.176359	 1.75807	 1.75931	 1.76054	 1.76178	 1.76301	 1.76424	 1.76546	 1.76669	 1.76791	 1.76913	 
5.16	 0.361963	 0.647023	 -0.907965	 0.344516	 0.61957	 -0.834854	 0.327375	 0.592032	 -0.761703	 0.310209	 0.564511	 -0.688552	 0.293083	 0.537033	 -0.615375	 0.27594	 0.509573	 -0.542194	 0.25881	 0.482109	 -0.469013	 0.241722	 0.45468	 -0.395809	 0.224632	 0.42728	 -0.322594	 0.207539	 0.399883	 -0.249379	 0.190479	 0.372511	 -0.176146	 1.7627	 1.76394	 1.76518	 1.76642	 1.76765	 1.76889	 1.77012	 1.77135	 1.77257	 1.77379	 
5.17	 0.361894	 0.647208	 -0.907734	 0.344513	 0.619519	 -0.834697	 0.327368	 0.592032	 -0.761527	 0.310222	 0.564511	 -0.688371	 0.293104	 0.537055	 -0.615184	 0.275969	 0.509619	 -0.541993	 0.258859	 0.482157	 -0.468806	 0.241779	 0.454732	 -0.395598	 0.224696	 0.427355	 -0.322373	 0.207618	 0.39997	 -0.24915	 0.190571	 0.372604	 -0.175912	 1.76769	 1.76893	 1.77018	 1.77142	 1.77266	 1.77389	 1.77513	 1.77636	 1.77758	 1.77881	 
5.18	 0.361631	 0.647238	 -0.907597	 0.344545	 0.619485	 -0.834514	 0.32737	 0.59202	 -0.761343	 0.310253	 0.564516	 -0.688174	 0.293145	 0.537073	 -0.61498	 0.276023	 0.509653	 -0.54178	 0.258933	 0.482203	 -0.468584	 0.241868	 0.454786	 -0.395369	 0.2248	 0.427419	 -0.322137	 0.20774	 0.400051	 -0.248903	 0.190707	 0.37269	 -0.17566	 1.77284	 1.77407	 1.7753	 1.77653	 1.77776	 1.77899	 1.78022	 1.78144	 1.78267	 1.78389	 
5.19	 0.361431	 0.647089	 -0.907506	 0.344578	 0.619472	 -0.834318	 0.327392	 0.591992	 -0.761155	 0.3103	 0.564515	 -0.68797	 0.293209	 0.53708	 -0.614768	 0.276108	 0.509661	 -0.541563	 0.259034	 0.482235	 -0.468354	 0.241989	 0.454829	 -0.395131	 0.22494	 0.427459	 -0.321895	 0.207898	 0.400111	 -0.248649	 0.190883	 0.372756	 -0.1754	 1.77826	 1.77947	 1.7807	 1.78193	 1.78315	 1.78438	 1.78561	 1.78683	 1.78805	 1.78928	 
5.2	 0.361471	 0.646817	 -0.907406	 0.344584	 0.619465	 -0.834127	 0.327436	 0.591949	 -0.760969	 0.310358	 0.564502	 -0.687768	 0.293293	 0.53707	 -0.614559	 0.27622	 0.509642	 -0.541351	 0.259165	 0.482245	 -0.468127	 0.24214	 0.45485	 -0.394895	 0.225113	 0.427476	 -0.321655	 0.208088	 0.40014	 -0.248401	 0.191095	 0.372796	 -0.175142	 1.78367	 1.78488	 1.7861	 1.78731	 1.78853	 1.78975	 1.79096	 1.79218	 1.7934	 1.79462	 
5.21	 0.361667	 0.646633	 -0.907246	 0.344571	 0.61943	 -0.833959	 0.327497	 0.591905	 -0.760787	 0.310429	 0.564476	 -0.687578	 0.293389	 0.537042	 -0.614364	 0.276348	 0.509608	 -0.54115	 0.259312	 0.48223	 -0.467914	 0.24231	 0.45485	 -0.394671	 0.225308	 0.427473	 -0.321427	 0.208302	 0.400138	 -0.248168	 0.19133	 0.372809	 -0.174898	 1.78865	 1.78983	 1.79102	 1.79221	 1.7934	 1.7946	 1.7958	 1.79701	 1.79822	 1.79944	 
5.22	 0.361865	 0.646702	 -0.907008	 0.344562	 0.619354	 -0.833823	 0.327556	 0.591869	 -0.76062	 0.310506	 0.564442	 -0.687406	 0.293492	 0.537001	 -0.614188	 0.276481	 0.509574	 -0.540965	 0.259468	 0.482197	 -0.467723	 0.242485	 0.454833	 -0.39447	 0.22551	 0.427457	 -0.321219	 0.208528	 0.400113	 -0.247958	 0.191579	 0.372801	 -0.174677	 1.79318	 1.79434	 1.7955	 1.79668	 1.79785	 1.79903	 1.80022	 1.80142	 1.80262	 1.80383	 
5.23	 0.361886	 0.646868	 -0.906795	 0.344584	 0.619268	 -0.833704	 0.327606	 0.591841	 -0.760473	 0.310586	 0.564404	 -0.687256	 0.293593	 0.536959	 -0.614035	 0.276608	 0.509542	 -0.540801	 0.259622	 0.482159	 -0.467556	 0.24266	 0.454805	 -0.394293	 0.225711	 0.427439	 -0.321033	 0.208761	 0.400079	 -0.24777	 0.191831	 0.372781	 -0.174479	 1.79725	 1.79841	 1.79958	 1.80075	 1.80193	 1.80311	 1.8043	 1.8055	 1.8067	 1.80791	 
5.24	 0.361681	 0.64695	 -0.906687	 0.344645	 0.619208	 -0.833588	 0.327649	 0.591813	 -0.760349	 0.310664	 0.564365	 -0.687127	 0.293692	 0.536926	 -0.613899	 0.276728	 0.509514	 -0.540659	 0.259777	 0.482129	 -0.467406	 0.242835	 0.454775	 -0.394139	 0.225909	 0.42742	 -0.320869	 0.208994	 0.400055	 -0.2476	 0.192086	 0.372763	 -0.174302	 1.80069	 1.80186	 1.80305	 1.80423	 1.80542	 1.80661	 1.80781	 1.80901	 1.81022	 1.81143	 
5.25	 0.36147	 0.646884	 -0.906652	 0.344711	 0.61919	 -0.833471	 0.327695	 0.591782	 -0.760241	 0.310743	 0.564331	 -0.687013	 0.293792	 0.536903	 -0.613776	 0.276853	 0.509494	 -0.540529	 0.259935	 0.482108	 -0.467269	 0.243014	 0.454754	 -0.393997	 0.22611	 0.427404	 -0.32072	 0.209232	 0.400054	 -0.247436	 0.192349	 0.372758	 -0.174134	 1.80371	 1.80491	 1.80612	 1.80734	 1.80855	 1.80976	 1.81097	 1.81219	 1.8134	 1.81462	 
5.26	 0.361436	 0.646651	 -0.906649	 0.344751	 0.619208	 -0.833356	 0.327757	 0.59175	 -0.76014	 0.310832	 0.564309	 -0.686902	 0.293903	 0.53689	 -0.613657	 0.276992	 0.509488	 -0.5404	 0.260103	 0.482104	 -0.467132	 0.24321	 0.454749	 -0.393854	 0.226334	 0.427403	 -0.320569	 0.209489	 0.40008	 -0.247268	 0.192632	 0.372776	 -0.173963	 1.80654	 1.80779	 1.80903	 1.81027	 1.81151	 1.81275	 1.81398	 1.81521	 1.81644	 1.81766	 
5.27	 0.36159	 0.646446	 -0.906594	 0.344764	 0.619233	 -0.833248	 0.327836	 0.591725	 -0.760035	 0.310934	 0.564302	 -0.686785	 0.294032	 0.536891	 -0.61353	 0.277157	 0.5095	 -0.540261	 0.260293	 0.482125	 -0.466984	 0.243431	 0.454761	 -0.393702	 0.226593	 0.427428	 -0.320404	 0.209775	 0.400129	 -0.247088	 0.192952	 0.372818	 -0.173777	 1.80917	 1.81042	 1.81167	 1.81292	 1.81417	 1.81542	 1.81666	 1.81789	 1.81912	 1.82035	 
5.28	 0.361844	 0.646454	 -0.906433	 0.344775	 0.61923	 -0.833147	 0.327934	 0.591721	 -0.759914	 0.311054	 0.564307	 -0.686656	 0.294186	 0.536911	 -0.613387	 0.277351	 0.50953	 -0.540106	 0.260517	 0.482165	 -0.466818	 0.243689	 0.454795	 -0.393531	 0.226893	 0.427479	 -0.320216	 0.210104	 0.400193	 -0.246888	 0.19332	 0.372883	 -0.173568	 1.81185	 1.81308	 1.81433	 1.81558	 1.81683	 1.81807	 1.81931	 1.82055	 1.82178	 1.82301	 
5.29	 0.361983	 0.646598	 -0.906242	 0.344821	 0.619197	 -0.833044	 0.328046	 0.591737	 -0.759778	 0.311196	 0.564318	 -0.686514	 0.294368	 0.53694	 -0.61323	 0.277576	 0.509575	 -0.539933	 0.260781	 0.48221	 -0.466636	 0.243995	 0.45485	 -0.393335	 0.22724	 0.427544	 -0.320007	 0.21049	 0.400266	 -0.246668	 0.193747	 0.372961	 -0.173337	 1.81486	 1.8161	 1.81735	 1.8186	 1.81985	 1.82109	 1.82233	 1.82357	 1.8248	 1.82603	 
5.3	 0.361894	 0.646766	 -0.906091	 0.344919	 0.61915	 -0.83293	 0.328165	 0.591757	 -0.759634	 0.311365	 0.56433	 -0.686362	 0.294584	 0.536967	 -0.613061	 0.277837	 0.509619	 -0.539747	 0.26109	 0.48225	 -0.46644	 0.244347	 0.45491	 -0.393122	 0.227632	 0.427608	 -0.319784	 0.210933	 0.400329	 -0.246433	 0.194234	 0.373037	 -0.173087	 1.81798	 1.81922	 1.82047	 1.82172	 1.82296	 1.8242	 1.82544	 1.82668	 1.82791	 1.82914	 
5.31	 0.361716	 0.646814	 -0.906003	 0.34505	 0.619119	 -0.832801	 0.328297	 0.591761	 -0.759492	 0.311562	 0.564341	 -0.686202	 0.294831	 0.536979	 -0.612889	 0.278129	 0.509641	 -0.539561	 0.261437	 0.48228	 -0.466239	 0.244743	 0.454954	 -0.392905	 0.228075	 0.427661	 -0.319552	 0.211432	 0.400371	 -0.246193	 0.194776	 0.373097	 -0.17283	 1.82094	 1.82215	 1.82338	 1.8246	 1.82582	 1.82705	 1.82827	 1.8295	 1.83072	 1.83195	 
5.32	 0.36161	 0.646632	 -0.905988	 0.34518	 0.619116	 -0.832664	 0.328445	 0.591739	 -0.759358	 0.311779	 0.564344	 -0.686043	 0.295103	 0.536975	 -0.61272	 0.278451	 0.509635	 -0.539382	 0.261817	 0.482295	 -0.466039	 0.245173	 0.454975	 -0.392691	 0.228558	 0.427686	 -0.319325	 0.211969	 0.400389	 -0.245955	 0.195363	 0.373131	 -0.172576	 1.82388	 1.82506	 1.82626	 1.82745	 1.82865	 1.82986	 1.83107	 1.83228	 1.83349	 1.83472	 
5.33	 0.361687	 0.646394	 -0.905956	 0.345286	 0.619117	 -0.832537	 0.328611	 0.591704	 -0.759231	 0.312002	 0.564336	 -0.685893	 0.295388	 0.536958	 -0.61256	 0.278794	 0.509607	 -0.539212	 0.262215	 0.482287	 -0.465849	 0.245628	 0.454979	 -0.392483	 0.229067	 0.427678	 -0.319109	 0.212531	 0.400389	 -0.245725	 0.195982	 0.373139	 -0.17233	 1.82675	 1.82792	 1.8291	 1.83028	 1.83147	 1.83267	 1.83387	 1.83507	 1.83629	 1.83751	 
5.34	 0.361955	 0.646276	 -0.905843	 0.345362	 0.619099	 -0.832431	 0.328793	 0.591668	 -0.759107	 0.312229	 0.564315	 -0.685753	 0.295679	 0.536933	 -0.612407	 0.279144	 0.509567	 -0.539051	 0.262617	 0.482263	 -0.465671	 0.246096	 0.454967	 -0.392286	 0.229592	 0.427648	 -0.318906	 0.213106	 0.400374	 -0.245505	 0.196619	 0.373125	 -0.172095	 1.8294	 1.83057	 1.83174	 1.83292	 1.8341	 1.83529	 1.83648	 1.83768	 1.83889	 1.84011	 
5.35	 0.362206	 0.646306	 -0.905687	 0.345438	 0.619057	 -0.83234	 0.32897	 0.591637	 -0.758989	 0.312455	 0.564287	 -0.685624	 0.29597	 0.536903	 -0.612263	 0.279496	 0.509531	 -0.538896	 0.263022	 0.482236	 -0.4655	 0.246566	 0.45494	 -0.392101	 0.230122	 0.427621	 -0.318707	 0.213685	 0.400348	 -0.245295	 0.197261	 0.373103	 -0.171869	 1.8319	 1.83307	 1.83425	 1.83543	 1.83662	 1.83781	 1.83901	 1.84021	 1.84142	 1.84264	 
5.36	 0.362275	 0.646488	 -0.905521	 0.345545	 0.618997	 -0.832257	 0.329141	 0.591618	 -0.758876	 0.312686	 0.564256	 -0.685501	 0.296261	 0.536874	 -0.612127	 0.279844	 0.50951	 -0.538744	 0.263425	 0.482209	 -0.465338	 0.247031	 0.454909	 -0.391926	 0.230649	 0.427604	 -0.318513	 0.214263	 0.400323	 -0.245092	 0.197902	 0.373082	 -0.171651	 1.83423	 1.83541	 1.83661	 1.8378	 1.839	 1.8402	 1.84141	 1.84262	 1.84383	 1.84505	 
5.37	 0.362183	 0.646639	 -0.905412	 0.345685	 0.618949	 -0.832169	 0.329304	 0.591609	 -0.758769	 0.312918	 0.564227	 -0.685386	 0.29655	 0.536852	 -0.611997	 0.280185	 0.509508	 -0.538595	 0.263828	 0.482186	 -0.465182	 0.247496	 0.454888	 -0.391756	 0.231169	 0.427598	 -0.318325	 0.214838	 0.400313	 -0.244894	 0.198536	 0.373073	 -0.171439	 1.8362	 1.83737	 1.83856	 1.83975	 1.84094	 1.84214	 1.84335	 1.84455	 1.84577	 1.84699	 
5.38	 0.362011	 0.646586	 -0.905408	 0.345838	 0.618945	 -0.832075	 0.329463	 0.591602	 -0.758674	 0.313149	 0.564205	 -0.685281	 0.296838	 0.536847	 -0.611872	 0.280524	 0.509516	 -0.538453	 0.264231	 0.48218	 -0.465033	 0.247957	 0.454882	 -0.391593	 0.231677	 0.427601	 -0.318149	 0.215407	 0.400322	 -0.244701	 0.199163	 0.373078	 -0.171235	 1.83783	 1.83899	 1.84017	 1.84136	 1.84255	 1.84374	 1.84494	 1.84614	 1.84735	 1.84857	 
5.39	 0.361956	 0.646414	 -0.905438	 0.345972	 0.618979	 -0.831986	 0.329628	 0.591593	 -0.758595	 0.313377	 0.564199	 -0.685186	 0.297122	 0.536855	 -0.611759	 0.280859	 0.509529	 -0.538328	 0.264627	 0.482193	 -0.464894	 0.248411	 0.454886	 -0.391445	 0.232184	 0.427614	 -0.317985	 0.215973	 0.400348	 -0.24452	 0.199784	 0.373095	 -0.171045	 1.83916	 1.84033	 1.84151	 1.8427	 1.84389	 1.84508	 1.84628	 1.84748	 1.84869	 1.84991	 
5.4	 0.36213	 0.646225	 -0.905444	 0.346067	 0.619024	 -0.831922	 0.3298	 0.591584	 -0.758534	 0.313602	 0.564207	 -0.685107	 0.297405	 0.536869	 -0.611666	 0.281196	 0.509544	 -0.538222	 0.265018	 0.482214	 -0.464773	 0.248859	 0.454898	 -0.391315	 0.232692	 0.427628	 -0.317842	 0.216535	 0.400378	 -0.244358	 0.200403	 0.373116	 -0.170874	 1.83991	 1.84108	 1.84226	 1.84345	 1.84464	 1.84584	 1.84703	 1.84824	 1.84944	 1.85066	 
