Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	
15.44	 -0.781	 0	 -0.99	 -0.771168	 0.000133937	 -0.969379	 -0.761621	 -0.000169769	 -0.948627	 -0.752132	 -0.000570807	 -0.927851	 -0.742368	 -0.000554694	 -0.9072	 -0.732489	 -0.000350165	 -0.886603	 2.50649	 2.50637	 2.50641	 2.50616	 2.50635	 
15.45	 -0.781	 0	 -0.99	 -0.771049	 7.46784e-005	 -0.969391	 -0.76148	 -0.000186019	 -0.948604	 -0.751988	 -0.000519449	 -0.927783	 -0.742126	 -0.000534581	 -0.907133	 -0.732108	 -0.000407055	 -0.886558	 2.51267	 2.51254	 2.51257	 2.51232	 2.51251	 
15.46	 -0.781	 0	 -0.99	 -0.770952	 -1.88259e-007	 -0.969408	 -0.761353	 -0.000202991	 -0.948604	 -0.751846	 -0.000453047	 -0.927759	 -0.741904	 -0.000508551	 -0.907118	 -0.731776	 -0.000472064	 -0.886566	 2.5168	 2.51666	 2.51668	 2.51644	 2.51663	 
15.47	 -0.781	 0	 -0.99	 -0.770875	 -7.85106e-005	 -0.969429	 -0.761237	 -0.000219336	 -0.948627	 -0.751702	 -0.000375491	 -0.927777	 -0.741701	 -0.000474477	 -0.907147	 -0.731499	 -0.000544227	 -0.886616	 2.51906	 2.51892	 2.51895	 2.5187	 2.51889	 
15.48	 -0.781	 0	 -0.99	 -0.770831	 -0.00016105	 -0.969446	 -0.761143	 -0.000233101	 -0.948662	 -0.751558	 -0.000292169	 -0.92783	 -0.741511	 -0.000437478	 -0.907219	 -0.73126	 -0.000612267	 -0.886707	 2.51972	 2.51958	 2.51962	 2.51937	 2.51957	 
15.49	 -0.781	 0	 -0.99	 -0.770814	 -0.000238796	 -0.96946	 -0.761068	 -0.000248725	 -0.948708	 -0.751412	 -0.000211898	 -0.927914	 -0.741329	 -0.000396738	 -0.907326	 -0.731061	 -0.000674563	 -0.886828	 2.51901	 2.51888	 2.51892	 2.51869	 2.51889	 
15.5	 -0.781	 0	 -0.99	 -0.770817	 -0.000310083	 -0.969474	 -0.760999	 -0.000261383	 -0.94877	 -0.751258	 -0.000140357	 -0.928029	 -0.741163	 -0.000361988	 -0.907461	 -0.730909	 -0.000726976	 -0.886972	 2.5171	 2.51696	 2.51702	 2.51678	 2.51698	 
15.51	 -0.781	 0	 -0.99	 -0.770834	 -0.000364466	 -0.96949	 -0.760937	 -0.000272565	 -0.948846	 -0.7511	 -8.34887e-005	 -0.928174	 -0.741009	 -0.000331563	 -0.907627	 -0.730803	 -0.000769052	 -0.887139	 2.51396	 2.51382	 2.51388	 2.51363	 2.51382	 
15.52	 -0.781	 0	 -0.99	 -0.770875	 -0.000402121	 -0.969503	 -0.760892	 -0.000278806	 -0.948934	 -0.750948	 -4.52078e-005	 -0.928348	 -0.740869	 -0.000311765	 -0.907828	 -0.730724	 -0.000793954	 -0.887344	 2.50944	 2.5093	 2.50934	 2.50909	 2.50927	 
15.53	 -0.781	 0	 -0.99	 -0.770931	 -0.000414985	 -0.969521	 -0.760868	 -0.00028193	 -0.949037	 -0.750807	 -3.00596e-005	 -0.928552	 -0.740744	 -0.000301011	 -0.908071	 -0.730676	 -0.000802432	 -0.887595	 2.50326	 2.50312	 2.50316	 2.50289	 2.50307	 
15.54	 -0.781	 0	 -0.99	 -0.770994	 -0.000403581	 -0.969549	 -0.760851	 -0.000278223	 -0.949164	 -0.750683	 -3.96419e-005	 -0.928791	 -0.740649	 -0.000304591	 -0.908354	 -0.730667	 -0.000790588	 -0.887895	 2.4952	 2.49505	 2.49509	 2.4948	 2.49497	 
15.55	 -0.781	 0	 -0.99	 -0.77106	 -0.00036638	 -0.96959	 -0.760852	 -0.000272522	 -0.949311	 -0.750588	 -7.66252e-005	 -0.929061	 -0.740583	 -0.000318523	 -0.908684	 -0.73069	 -0.000756998	 -0.888255	 2.48509	 2.48495	 2.48498	 2.48467	 2.48484	 
15.56	 -0.781	 0	 -0.99	 -0.771125	 -0.000304467	 -0.969647	 -0.760865	 -0.000260115	 -0.949483	 -0.750527	 -0.000137329	 -0.92936	 -0.740556	 -0.000344437	 -0.909055	 -0.730743	 -0.000701752	 -0.888674	 2.47294	 2.4728	 2.47283	 2.47251	 2.47268	 
15.57	 -0.781	 0	 -0.99	 -0.771172	 -0.00021772	 -0.969725	 -0.760887	 -0.000240266	 -0.949678	 -0.750507	 -0.000217664	 -0.92968	 -0.74057	 -0.000380373	 -0.909461	 -0.730825	 -0.000630629	 -0.889148	 2.45889	 2.45876	 2.4588	 2.45848	 2.45864	 
15.58	 -0.781	 0	 -0.99	 -0.77121	 -0.000116723	 -0.969821	 -0.760926	 -0.000218022	 -0.94989	 -0.750538	 -0.000312871	 -0.930013	 -0.740621	 -0.000422445	 -0.909899	 -0.730912	 -0.000544996	 -0.889683	 2.44316	 2.44303	 2.44308	 2.44276	 2.44292	 
15.59	 -0.781	 0	 -0.99	 -0.771223	 -1.14276e-005	 -0.96994	 -0.760975	 -0.000195114	 -0.950119	 -0.750621	 -0.000413769	 -0.930352	 -0.740711	 -0.000467273	 -0.910361	 -0.731004	 -0.000452907	 -0.89027	 2.42594	 2.42581	 2.42587	 2.42554	 2.4257	 
15.6	 -0.781	 0	 -0.99	 -0.771204	 8.79844e-005	 -0.970086	 -0.761021	 -0.00017372	 -0.95037	 -0.750752	 -0.000507843	 -0.930699	 -0.740846	 -0.000509047	 -0.910842	 -0.731106	 -0.000368036	 -0.890903	 2.40732	 2.40719	 2.40725	 2.40693	 2.40709	 
15.61	 -0.781	 0	 -0.99	 -0.771157	 0.000163755	 -0.970257	 -0.761071	 -0.000155462	 -0.950639	 -0.750929	 -0.00057924	 -0.931052	 -0.741017	 -0.000541197	 -0.911346	 -0.731213	 -0.000298664	 -0.891585	 2.38732	 2.38719	 2.38725	 2.38692	 2.38709	 
15.62	 -0.781	 0	 -0.99	 -0.771094	 0.000204979	 -0.970447	 -0.761129	 -0.00014487	 -0.950926	 -0.751149	 -0.000613405	 -0.931416	 -0.741223	 -0.000553506	 -0.911875	 -0.731328	 -0.000259578	 -0.892319	 2.36586	 2.36573	 2.36579	 2.36546	 2.36563	 
15.63	 -0.781	 0	 -0.99	 -0.771028	 0.000195761	 -0.97065	 -0.761199	 -0.000141618	 -0.951231	 -0.751399	 -0.000598043	 -0.931798	 -0.741459	 -0.00054543	 -0.912434	 -0.731462	 -0.000260489	 -0.893101	 2.34284	 2.3427	 2.34276	 2.34242	 2.34259	 
15.64	 -0.781	 0	 -0.99	 -0.770977	 0.00013395	 -0.970859	 -0.761286	 -0.000151446	 -0.951551	 -0.751662	 -0.000529879	 -0.93221	 -0.741719	 -0.000511147	 -0.91303	 -0.73164	 -0.000310655	 -0.893921	 2.3182	 2.31805	 2.3181	 2.31776	 2.31793	 
15.65	 -0.781	 0	 -0.99	 -0.770966	 1.86344e-005	 -0.971059	 -0.761391	 -0.000172457	 -0.951885	 -0.751915	 -0.000414687	 -0.932662	 -0.741997	 -0.000458466	 -0.913664	 -0.731881	 -0.000404871	 -0.894769	 2.29192	 2.29177	 2.29182	 2.29148	 2.29166	 
15.66	 -0.781	 0	 -0.99	 -0.771015	 -0.000129808	 -0.971241	 -0.761524	 -0.000205631	 -0.952228	 -0.752138	 -0.000272163	 -0.933163	 -0.742277	 -0.000391726	 -0.914342	 -0.732203	 -0.000530327	 -0.895633	 2.26411	 2.26396	 2.26401	 2.26367	 2.26385	 
15.67	 -0.781	 0	 -0.99	 -0.771138	 -0.000280443	 -0.971395	 -0.761681	 -0.000240326	 -0.95258	 -0.752314	 -0.000131635	 -0.93372	 -0.742555	 -0.000328247	 -0.915063	 -0.732615	 -0.000659579	 -0.896502	 2.2349	 2.23475	 2.23481	 2.23446	 2.23464	 
15.68	 -0.781	 0	 -0.99	 -0.771327	 -0.000389967	 -0.971524	 -0.761862	 -0.000267325	 -0.952938	 -0.752444	 -3.24452e-005	 -0.934328	 -0.742828	 -0.000285055	 -0.915823	 -0.733118	 -0.000757964	 -0.89737	 2.20446	 2.20431	 2.20437	 2.20402	 2.2042	 
15.69	 -0.781	 0	 -0.99	 -0.771567	 -0.000417757	 -0.971633	 -0.762065	 -0.000278107	 -0.953299	 -0.752552	 -1.20643e-005	 -0.934972	 -0.743104	 -0.000276858	 -0.916613	 -0.73368	 -0.000788103	 -0.898246	 2.17296	 2.1728	 2.17287	 2.17252	 2.17271	 
15.7	 -0.781	 0	 -0.99	 -0.771811	 -0.000342944	 -0.971747	 -0.762284	 -0.000263984	 -0.953666	 -0.752683	 -8.95726e-005	 -0.935624	 -0.743398	 -0.000314432	 -0.917421	 -0.734257	 -0.000726366	 -0.899147	 2.14055	 2.1404	 2.14048	 2.14012	 2.1403	 
15.71	 -0.781	 0	 -0.99	 -0.771995	 -0.000172619	 -0.971896	 -0.762498	 -0.00022787	 -0.954046	 -0.752887	 -0.000252416	 -0.936256	 -0.743739	 -0.000389096	 -0.918227	 -0.734808	 -0.000585588	 -0.900089	 2.1074	 2.10725	 2.10733	 2.10697	 2.10716	 
15.72	 -0.781	 0	 -0.99	 -0.772073	 3.35478e-005	 -0.972105	 -0.762692	 -0.000178858	 -0.954446	 -0.753207	 -0.000446178	 -0.936842	 -0.744147	 -0.000480575	 -0.919017	 -0.735288	 -0.000410299	 -0.901089	 2.07363	 2.07348	 2.07357	 2.07322	 2.0734	 
15.73	 -0.781	 0	 -0.99	 -0.772037	 0.000187444	 -0.972376	 -0.762868	 -0.000142112	 -0.954862	 -0.753647	 -0.000589288	 -0.937377	 -0.744619	 -0.000547229	 -0.919788	 -0.735689	 -0.000277605	 -0.90215	 2.03936	 2.03921	 2.03931	 2.03896	 2.03915	 
15.74	 -0.781	 0	 -0.99	 -0.771941	 0.000202671	 -0.972683	 -0.763034	 -0.000137383	 -0.95529	 -0.754158	 -0.000601695	 -0.937884	 -0.745136	 -0.000552751	 -0.920549	 -0.736052	 -0.00026131	 -0.903247	 2.00465	 2.00451	 2.00462	 2.00426	 2.00446	 
15.75	 -0.781	 0	 -0.99	 -0.771885	 5.00241e-005	 -0.972973	 -0.763212	 -0.000169517	 -0.955718	 -0.754643	 -0.000455132	 -0.938412	 -0.745654	 -0.000484601	 -0.92132	 -0.736469	 -0.000385729	 -0.904332	 1.96954	 1.9694	 1.96952	 1.96915	 1.96935	 
15.76	 -0.781	 0	 -0.99	 -0.771974	 -0.000199461	 -0.973191	 -0.763432	 -0.000226564	 -0.956131	 -0.755003	 -0.000215116	 -0.939014	 -0.746122	 -0.000367779	 -0.92213	 -0.737027	 -0.000594355	 -0.90536	 1.93402	 1.93388	 1.93399	 1.93363	 1.93382	 
15.77	 -0.781	 0	 -0.99	 -0.772248	 -0.000396708	 -0.973317	 -0.763699	 -0.00027152	 -0.956525	 -0.755206	 -2.59365e-005	 -0.939706	 -0.746525	 -0.000273665	 -0.922986	 -0.73775	 -0.000755138	 -0.906319	 1.89808	 1.89793	 1.89804	 1.89767	 1.89788	 
15.78	 -0.781	 0	 -0.99	 -0.772612	 -0.000389692	 -0.973398	 -0.763996	 -0.000269918	 -0.956911	 -0.755334	 -3.05187e-005	 -0.940448	 -0.746895	 -0.000270779	 -0.923872	 -0.738561	 -0.000743036	 -0.907247	 1.8617	 1.86155	 1.86166	 1.8613	 1.86152	 
15.79	 -0.781	 0	 -0.99	 -0.772886	 -0.000155006	 -0.973528	 -0.764277	 -0.000215704	 -0.95731	 -0.755558	 -0.000249119	 -0.941149	 -0.747315	 -0.000370866	 -0.924744	 -0.739304	 -0.000542531	 -0.908223	 1.82494	 1.82479	 1.82491	 1.82455	 1.82477	 
15.8	 -0.781	 0	 -0.99	 -0.772929	 0.000133744	 -0.973778	 -0.764511	 -0.000144311	 -0.957737	 -0.756015	 -0.000517455	 -0.941737	 -0.747853	 -0.000499972	 -0.925563	 -0.739857	 -0.000296005	 -0.909307	 1.78792	 1.78777	 1.78789	 1.78752	 1.78774	 
15.81	 -0.781	 0	 -0.99	 -0.772789	 0.000216148	 -0.974124	 -0.764709	 -0.000120066	 -0.958184	 -0.75666	 -0.000588541	 -0.942231	 -0.748488	 -0.000534942	 -0.926336	 -0.740263	 -0.000224587	 -0.91047	 1.75079	 1.75063	 1.75075	 1.75038	 1.7506	 
15.82	 -0.781	 0	 -0.99	 -0.772715	 -1.54056e-005	 -0.974437	 -0.764923	 -0.000172527	 -0.958623	 -0.757246	 -0.000364689	 -0.942752	 -0.749101	 -0.000425082	 -0.927118	 -0.740732	 -0.000417495	 -0.911601	 1.71371	 1.71357	 1.7137	 1.71333	 1.71355	 
15.83	 -0.781	 0	 -0.99	 -0.772939	 -0.000343681	 -0.974596	 -0.765202	 -0.000250034	 -0.959024	 -0.757545	 -5.45025e-005	 -0.943412	 -0.749577	 -0.000271925	 -0.92796	 -0.741451	 -0.000688308	 -0.912592	 1.67693	 1.67681	 1.67697	 1.6766	 1.67682	 
15.84	 -0.781	 0	 -0.99	 -0.773381	 -0.000388405	 -0.974639	 -0.765532	 -0.00026224	 -0.959391	 -0.757631	 -1.30181e-005	 -0.94417	 -0.749942	 -0.000248113	 -0.928844	 -0.742355	 -0.00072344	 -0.91347	 1.64071	 1.64057	 1.64073	 1.64037	 1.64062	 
15.85	 -0.781	 0	 -0.99	 -0.773665	 -6.31004e-005	 -0.974756	 -0.765823	 -0.000186458	 -0.959767	 -0.757859	 -0.000320378	 -0.944842	 -0.750372	 -0.00039815	 -0.929675	 -0.743125	 -0.000455078	 -0.914389	 1.60518	 1.60503	 1.60518	 1.60484	 1.6051	 
15.86	 -0.781	 0	 -0.99	 -0.773559	 0.000221835	 -0.975063	 -0.766015	 -0.000118597	 -0.960182	 -0.758449	 -0.000593491	 -0.945314	 -0.75098	 -0.00053884	 -0.930392	 -0.743566	 -0.00022233	 -0.915444	 1.57045	 1.5703	 1.57047	 1.57013	 1.57038	 
15.87	 -0.781	 0	 -0.99	 -0.773362	 4.68073e-005	 -0.975413	 -0.766184	 -0.00016132	 -0.960596	 -0.759121	 -0.000434684	 -0.945724	 -0.751629	 -0.000466559	 -0.931063	 -0.743927	 -0.00037105	 -0.916511	 1.53656	 1.53643	 1.53661	 1.53626	 1.5365	 
15.88	 -0.781	 0	 -0.99	 -0.773567	 -0.000355233	 -0.975556	 -0.766453	 -0.000260594	 -0.960948	 -0.759421	 -5.7834e-005	 -0.946301	 -0.752091	 -0.00027791	 -0.931803	 -0.74461	 -0.00070656	 -0.917385	 1.50352	 1.5034	 1.50358	 1.50323	 1.50349	 
15.89	 -0.781	 0	 -0.99	 -0.774073	 -0.000340973	 -0.97554	 -0.766799	 -0.000259171	 -0.961249	 -0.759439	 -7.07492e-005	 -0.947001	 -0.752403	 -0.000280301	 -0.932594	 -0.745529	 -0.000695695	 -0.918111	 1.47135	 1.47121	 1.4714	 1.47105	 1.47131	 
15.9	 -0.781	 0	 -0.99	 -0.774234	 9.33842e-005	 -0.975687	 -0.767051	 -0.0001529	 -0.961583	 -0.759762	 -0.000480181	 -0.947533	 -0.752858	 -0.000487745	 -0.933289	 -0.74615	 -0.000337975	 -0.91895	 1.44007	 1.43991	 1.44007	 1.43974	 1.44002	 
15.91	 -0.781	 0	 -0.99	 -0.773951	 0.000175583	 -0.976049	 -0.767181	 -0.000130049	 -0.961964	 -0.760476	 -0.000557	 -0.947849	 -0.753505	 -0.000531366	 -0.933861	 -0.746403	 -0.000271587	 -0.919938	 1.40969	 1.40956	 1.40974	 1.4094	 1.40967	 
15.92	 -0.781	 0	 -0.99	 -0.773972	 -0.000274371	 -0.976256	 -0.767378	 -0.000240302	 -0.962297	 -0.760892	 -0.0001328	 -0.948287	 -0.753998	 -0.000315412	 -0.934476	 -0.746898	 -0.000640978	 -0.92077	 1.38038	 1.38028	 1.38048	 1.38013	 1.3804	 
15.93	 -0.781	 0	 -0.99	 -0.774496	 -0.000368655	 -0.976207	 -0.767698	 -0.000266373	 -0.962552	 -0.76083	 -4.43358e-005	 -0.948933	 -0.754239	 -0.000264603	 -0.93518	 -0.747789	 -0.000715078	 -0.921364	 1.3523	 1.35217	 1.35237	 1.35205	 1.35234	 
15.94	 -0.781	 0	 -0.99	 -0.774665	 0.000112027	 -0.976318	 -0.767933	 -0.000145242	 -0.962829	 -0.761101	 -0.000491316	 -0.949392	 -0.754638	 -0.000491136	 -0.935771	 -0.748367	 -0.00031858	 -0.92206	 1.32555	 1.3254	 1.32558	 1.32527	 1.32557	 
15.95	 -0.781	 0	 -0.99	 -0.774325	 0.000125352	 -0.976667	 -0.76803	 -0.000135939	 -0.963153	 -0.761829	 -0.000497288	 -0.949596	 -0.755265	 -0.000497269	 -0.936209	 -0.748518	 -0.000306678	 -0.922913	 1.30016	 1.30004	 1.30025	 1.29993	 1.30023	 
15.96	 -0.781	 0	 -0.99	 -0.77448	 -0.000374647	 -0.97677	 -0.768232	 -0.00026086	 -0.963405	 -0.762056	 -2.87308e-005	 -0.950007	 -0.755626	 -0.000254626	 -0.936731	 -0.749062	 -0.000711688	 -0.923524	 1.27629	 1.2762	 1.27642	 1.2761	 1.27639	 
15.97	 -0.781	 0	 -0.99	 -0.775004	 -0.000204782	 -0.976681	 -0.768522	 -0.00022173	 -0.96359	 -0.761921	 -0.000188598	 -0.950557	 -0.755782	 -0.000330412	 -0.937304	 -0.749883	 -0.000567267	 -0.923941	 1.25411	 1.25399	 1.2542	 1.2539	 1.25423	 
15.98	 -0.781	 0	 -0.99	 -0.774837	 0.000231563	 -0.976905	 -0.768643	 -0.000110347	 -0.963828	 -0.762438	 -0.000593696	 -0.95076	 -0.756262	 -0.000539793	 -0.93767	 -0.75011	 -0.000210391	 -0.924572	 1.23376	 1.23363	 1.23384	 1.23355	 1.23387	 
15.99	 -0.781	 0	 -0.99	 -0.774617	 -0.000170984	 -0.977145	 -0.768735	 -0.000208844	 -0.964052	 -0.762978	 -0.000214862	 -0.950902	 -0.756747	 -0.000346714	 -0.937973	 -0.750271	 -0.00054012	 -0.925163	 1.21541	 1.21534	 1.21558	 1.21529	 1.2156	 
16	 -0.781	 0	 -0.99	 -0.775139	 -0.000370835	 -0.977018	 -0.768994	 -0.000260661	 -0.964163	 -0.762781	 -2.84951e-005	 -0.951342	 -0.756831	 -0.000246821	 -0.938398	 -0.751013	 -0.000701236	 -0.925397	 1.19943	 1.19934	 1.19958	 1.19931	 1.19964	 
16.01	 -0.781	 0	 -0.99	 -0.775218	 0.000166995	 -0.977076	 -0.769131	 -0.000126958	 -0.964295	 -0.762969	 -0.000536208	 -0.951552	 -0.757092	 -0.000512428	 -0.93867	 -0.751366	 -0.000265316	 -0.92572	 1.18592	 1.18581	 1.18604	 1.1858	 1.18614	 
16.02	 -0.781	 0	 -0.99	 -0.774819	 -2.04024e-005	 -0.977341	 -0.769141	 -0.000173773	 -0.964451	 -0.763591	 -0.00036468	 -0.951503	 -0.757569	 -0.000430638	 -0.938769	 -0.751304	 -0.000425134	 -0.92615	 1.17485	 1.17477	 1.17503	 1.17476	 1.17509	 
16.03	 -0.781	 0	 -0.99	 -0.775217	 -0.000418956	 -0.977224	 -0.769343	 -0.000276755	 -0.964485	 -0.763448	 6.39733e-006	 -0.951756	 -0.757636	 -0.000236718	 -0.938989	 -0.751866	 -0.000754145	 -0.92621	 1.16613	 1.16606	 1.16631	 1.16606	 1.16639	 
16.04	 -0.781	 0	 -0.99	 -0.775456	 8.42542e-005	 -0.97716	 -0.76949	 -0.000155548	 -0.964513	 -0.763416	 -0.000473556	 -0.951919	 -0.757738	 -0.000488289	 -0.939138	 -0.752272	 -0.000350459	 -0.926263	 1.15949	 1.15937	 1.15959	 1.15935	 1.1597	 
16.05	 -0.781	 0	 -0.99	 -0.775002	 6.14305e-005	 -0.977402	 -0.769452	 -0.000163228	 -0.964603	 -0.764016	 -0.000460358	 -0.951755	 -0.758161	 -0.00048984	 -0.939091	 -0.752093	 -0.000377207	 -0.926525	 1.15447	 1.15437	 1.1546	 1.15433	 1.15465	 
16.06	 -0.781	 0	 -0.99	 -0.775282	 -0.000425815	 -0.977306	 -0.769601	 -0.000287461	 -0.96459	 -0.76393	 -6.17793e-006	 -0.951869	 -0.758222	 -0.000253762	 -0.939167	 -0.752492	 -0.000777354	 -0.92648	 1.15082	 1.15073	 1.15096	 1.15068	 1.15101	 
16.07	 -0.781	 0	 -0.99	 -0.775617	 1.58031e-005	 -0.97717	 -0.769753	 -0.000177672	 -0.964555	 -0.763766	 -0.000421952	 -0.951998	 -0.758224	 -0.000469941	 -0.939237	 -0.752914	 -0.000419978	 -0.926376	 1.14845	 1.14832	 1.14851	 1.14825	 1.14859	 
16.08	 -0.781	 0	 -0.99	 -0.775151	 0.000112589	 -0.977384	 -0.769685	 -0.000150606	 -0.964601	 -0.764315	 -0.000511957	 -0.951778	 -0.758586	 -0.000521426	 -0.939109	 -0.752672	 -0.000342192	 -0.926523	 1.14731	 1.14721	 1.14743	 1.14716	 1.14749	 
16.09	 -0.781	 0	 -0.99	 -0.775316	 -0.000413222	 -0.977312	 -0.769769	 -0.000283082	 -0.964558	 -0.764261	 -1.79812e-005	 -0.951788	 -0.758627	 -0.000260607	 -0.939075	 -0.752924	 -0.000764943	 -0.926397	 1.14777	 1.14769	 1.14792	 1.14766	 1.148	 
16.1	 -0.781	 0	 -0.99	 -0.775708	 -4.37712e-005	 -0.97712	 -0.769912	 -0.00018988	 -0.96446	 -0.763988	 -0.000359175	 -0.951857	 -0.758534	 -0.000431681	 -0.939046	 -0.753329	 -0.000458134	 -0.926128	 1.15024	 1.15014	 1.15036	 1.15014	 1.15049	 
16.11	 -0.781	 0	 -0.99	 -0.775263	 0.000159291	 -0.977278	 -0.76983	 -0.000133836	 -0.964426	 -0.764469	 -0.000541764	 -0.951545	 -0.758821	 -0.000526997	 -0.938782	 -0.75303	 -0.000290256	 -0.926084	 1.15505	 1.15497	 1.15521	 1.15501	 1.15535	 
16.12	 -0.781	 0	 -0.99	 -0.775301	 -0.000378777	 -0.977212	 -0.769848	 -0.000270256	 -0.964313	 -0.764459	 -3.8832e-005	 -0.951386	 -0.75884	 -0.000264193	 -0.938559	 -0.7531	 -0.000726458	 -0.92579	 1.16244	 1.16239	 1.16265	 1.16245	 1.1628	 
16.13	 -0.781	 0	 -0.99	 -0.775735	 -0.000130195	 -0.976951	 -0.769962	 -0.000210901	 -0.96412	 -0.764062	 -0.00027513	 -0.951343	 -0.758638	 -0.000385706	 -0.93836	 -0.753461	 -0.000526146	 -0.925274	 1.17248	 1.1724	 1.17265	 1.17247	 1.17283	 
16.14	 -0.781	 0	 -0.99	 -0.775358	 0.000201451	 -0.977021	 -0.769866	 -0.000126848	 -0.963982	 -0.76441	 -0.000589917	 -0.95093	 -0.758809	 -0.000557395	 -0.937933	 -0.753137	 -0.000265965	 -0.924967	 1.18489	 1.18481	 1.18505	 1.18487	 1.18523	 
16.15	 -0.781	 0	 -0.99	 -0.775204	 -0.000298582	 -0.976988	 -0.769806	 -0.000256613	 -0.963803	 -0.764511	 -0.00013305	 -0.950575	 -0.758841	 -0.000328981	 -0.937505	 -0.752974	 -0.00068483	 -0.924524	 1.19929	 1.19924	 1.19949	 1.19929	 1.19963	 
16.16	 -0.781	 0	 -0.99	 -0.775656	 -0.000281037	 -0.976681	 -0.769889	 -0.000259802	 -0.963538	 -0.764019	 -0.000161691	 -0.950439	 -0.758549	 -0.000345682	 -0.937171	 -0.753284	 -0.000678681	 -0.92382	 1.21536	 1.21528	 1.21549	 1.2153	 1.21565	 
16.17	 -0.781	 0	 -0.99	 -0.775476	 0.000191355	 -0.97663	 -0.769815	 -0.000144841	 -0.963322	 -0.764117	 -0.000611539	 -0.950031	 -0.758549	 -0.000583476	 -0.936679	 -0.753055	 -0.000301407	 -0.923296	 1.23266	 1.23257	 1.23277	 1.23257	 1.23291	 
16.18	 -0.781	 0	 -0.99	 -0.775089	 -0.000102519	 -0.976664	 -0.769682	 -0.000217772	 -0.963117	 -0.764399	 -0.000337653	 -0.94952	 -0.758642	 -0.000446734	 -0.936118	 -0.752642	 -0.000546619	 -0.92282	 1.25092	 1.25085	 1.25104	 1.25083	 1.25116	 
16.19	 -0.781	 0	 -0.99	 -0.775411	 -0.000414559	 -0.976396	 -0.769716	 -0.00029582	 -0.962831	 -0.763998	 -4.31627e-005	 -0.949276	 -0.758374	 -0.000291821	 -0.935684	 -0.752795	 -0.000800317	 -0.922077	 1.27002	 1.26994	 1.27014	 1.26992	 1.27025	 
16.2	 -0.781	 0	 -0.99	 -0.775586	 7.23844e-006	 -0.976179	 -0.769707	 -0.000192043	 -0.962551	 -0.763713	 -0.000440983	 -0.948973	 -0.758152	 -0.000495413	 -0.935211	 -0.752816	 -0.000453917	 -0.921358	 1.28991	 1.28981	 1.28998	 1.28978	 1.29011	 
16.21	 -0.781	 0	 -0.99	 -0.775141	 0.000154467	 -0.976215	 -0.769539	 -0.000155055	 -0.962326	 -0.764	 -0.000582191	 -0.948414	 -0.758218	 -0.000573238	 -0.934596	 -0.752317	 -0.00033651	 -0.920828	 1.31057	 1.31048	 1.31067	 1.31047	 1.31079	 
16.22	 -0.781	 0	 -0.99	 -0.775027	 -0.000297338	 -0.976111	 -0.76945	 -0.000267585	 -0.962056	 -0.763972	 -0.000159392	 -0.947962	 -0.758119	 -0.000358951	 -0.93402	 -0.752076	 -0.000711771	 -0.920162	 1.33214	 1.33207	 1.33226	 1.33207	 1.33239	 
16.23	 -0.781	 0	 -0.99	 -0.775403	 -0.000343475	 -0.975796	 -0.769475	 -0.000283098	 -0.961723	 -0.763466	 -0.000120125	 -0.947685	 -0.757763	 -0.000337637	 -0.933521	 -0.752216	 -0.000753997	 -0.919298	 1.35483	 1.35476	 1.35495	 1.35476	 1.35509	 
16.24	 -0.781	 0	 -0.99	 -0.775376	 9.47445e-005	 -0.975633	 -0.769389	 -0.000177142	 -0.961417	 -0.76331	 -0.000537014	 -0.94724	 -0.75757	 -0.000552588	 -0.932919	 -0.752007	 -0.000397485	 -0.918527	 1.37885	 1.37877	 1.37896	 1.3788	 1.37912	 
16.25	 -0.781	 0	 -0.99	 -0.774928	 0.000112456	 -0.975634	 -0.769188	 -0.00017183	 -0.961136	 -0.76353	 -0.000556514	 -0.946606	 -0.757558	 -0.000568059	 -0.932198	 -0.751432	 -0.00038536	 -0.917854	 1.40436	 1.4043	 1.40451	 1.40435	 1.40468	 
16.26	 -0.781	 0	 -0.99	 -0.774842	 -0.000305957	 -0.97548	 -0.769069	 -0.000276237	 -0.960799	 -0.763393	 -0.000166918	 -0.94608	 -0.757356	 -0.000372494	 -0.931508	 -0.751135	 -0.000732577	 -0.917013	 1.4315	 1.43144	 1.43166	 1.43151	 1.43184	 
16.27	 -0.781	 0	 -0.99	 -0.775156	 -0.000372378	 -0.975149	 -0.769044	 -0.000297141	 -0.960403	 -0.762868	 -0.000109475	 -0.945682	 -0.756943	 -0.000342832	 -0.93086	 -0.751144	 -0.000792456	 -0.915991	 1.46018	 1.46013	 1.46033	 1.46019	 1.46052	 
