Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	
5.45	 0.363919	 -0.646176	 -0.90669	 0.349159	 -0.617751	 -0.833359	 0.334242	 -0.589587	 -0.759959	 0.319345	 -0.561411	 -0.68656	 0.304439	 -0.533266	 -0.613151	 0.289574	 -0.505134	 -0.539727	 0.274716	 -0.477022	 -0.466296	 0.259836	 -0.448919	 -0.392865	 0.244989	 -0.420838	 -0.319419	 0.230175	 -0.3928	 -0.245949	 0.215335	 -0.364747	 -0.172491	 1.79492	 1.79612	 1.79732	 1.79853	 1.79974	 1.80095	 1.80216	 1.80337	 1.80458	 1.80579	 
5.46	 0.363882	 -0.646012	 -0.906781	 0.349318	 -0.617786	 -0.833334	 0.334443	 -0.589589	 -0.759939	 0.319611	 -0.561417	 -0.686525	 0.304767	 -0.53327	 -0.613103	 0.289966	 -0.505134	 -0.539669	 0.275173	 -0.477023	 -0.466223	 0.260359	 -0.448912	 -0.392782	 0.245574	 -0.420831	 -0.319324	 0.23082	 -0.392784	 -0.245846	 0.216045	 -0.364728	 -0.172376	 1.7943	 1.79547	 1.79666	 1.79784	 1.79903	 1.80022	 1.80142	 1.80262	 1.80382	 1.80503	 
5.47	 0.36409	 -0.645815	 -0.906863	 0.349442	 -0.617824	 -0.833343	 0.334653	 -0.589592	 -0.759944	 0.319881	 -0.561423	 -0.686516	 0.305103	 -0.533265	 -0.613086	 0.290364	 -0.505129	 -0.539639	 0.275632	 -0.477008	 -0.466186	 0.260884	 -0.448893	 -0.392732	 0.246164	 -0.420809	 -0.319262	 0.231469	 -0.392743	 -0.24578	 0.216759	 -0.364686	 -0.172297	 1.79288	 1.79403	 1.79519	 1.79635	 1.79751	 1.79868	 1.79986	 1.80104	 1.80223	 1.80344	 
5.48	 0.364404	 -0.645791	 -0.906896	 0.349554	 -0.617834	 -0.833403	 0.334871	 -0.589598	 -0.759984	 0.320157	 -0.561419	 -0.686549	 0.305447	 -0.533245	 -0.613111	 0.290769	 -0.505106	 -0.539653	 0.276097	 -0.47697	 -0.466193	 0.261414	 -0.448856	 -0.392727	 0.246758	 -0.420759	 -0.319249	 0.232122	 -0.392674	 -0.245762	 0.217476	 -0.364615	 -0.172267	 1.79034	 1.79144	 1.79257	 1.7937	 1.79484	 1.79599	 1.79714	 1.79831	 1.79949	 1.80068	 
5.49	 0.364642	 -0.645996	 -0.906894	 0.349688	 -0.617809	 -0.83351	 0.335094	 -0.589601	 -0.760062	 0.320439	 -0.561401	 -0.686623	 0.305794	 -0.533215	 -0.613177	 0.291176	 -0.505059	 -0.539714	 0.276564	 -0.476914	 -0.466246	 0.261949	 -0.448794	 -0.392768	 0.247354	 -0.420682	 -0.319283	 0.232777	 -0.392583	 -0.245791	 0.218194	 -0.364518	 -0.172285	 1.78679	 1.78789	 1.78901	 1.79014	 1.79127	 1.79241	 1.79357	 1.79473	 1.7959	 1.79709	 
5.5	 0.364673	 -0.646227	 -0.906951	 0.349862	 -0.617782	 -0.833638	 0.335311	 -0.589598	 -0.760173	 0.32072	 -0.561377	 -0.686729	 0.306141	 -0.533176	 -0.613275	 0.291582	 -0.504996	 -0.53981	 0.277033	 -0.476847	 -0.466331	 0.262482	 -0.448714	 -0.392845	 0.247945	 -0.420592	 -0.319353	 0.233427	 -0.392483	 -0.245852	 0.21891	 -0.364411	 -0.172337	 1.78256	 1.78368	 1.78482	 1.78597	 1.78712	 1.78828	 1.78945	 1.79062	 1.7918	 1.79299	 
5.51	 0.364523	 -0.646322	 -0.907105	 0.35006	 -0.617784	 -0.833758	 0.335519	 -0.589588	 -0.760296	 0.320999	 -0.561358	 -0.686842	 0.306483	 -0.533138	 -0.613383	 0.291983	 -0.504941	 -0.539912	 0.277494	 -0.476783	 -0.466425	 0.263008	 -0.448639	 -0.392931	 0.248533	 -0.420506	 -0.319431	 0.234074	 -0.392396	 -0.245918	 0.219621	 -0.364313	 -0.172395	 1.7781	 1.77927	 1.78046	 1.78165	 1.78284	 1.78403	 1.78522	 1.78641	 1.7876	 1.7888	 
5.52	 0.364443	 -0.64623	 -0.907303	 0.350244	 -0.617828	 -0.833853	 0.335725	 -0.589584	 -0.760404	 0.321274	 -0.561351	 -0.686938	 0.30682	 -0.533117	 -0.613472	 0.292377	 -0.504913	 -0.539993	 0.277947	 -0.476745	 -0.466497	 0.263526	 -0.44859	 -0.392995	 0.249113	 -0.420452	 -0.319485	 0.234713	 -0.392345	 -0.24596	 0.22032	 -0.364253	 -0.172428	 1.77409	 1.77531	 1.77655	 1.77779	 1.77902	 1.78025	 1.78147	 1.78269	 1.7839	 1.78511	 
5.53	 0.36459	 -0.646025	 -0.907469	 0.350383	 -0.617897	 -0.833914	 0.335931	 -0.589598	 -0.760474	 0.32154	 -0.561361	 -0.686997	 0.30715	 -0.533129	 -0.613518	 0.292765	 -0.504924	 -0.540028	 0.278392	 -0.476749	 -0.466524	 0.264032	 -0.448585	 -0.393013	 0.249679	 -0.420451	 -0.31949	 0.235334	 -0.392348	 -0.245953	 0.221003	 -0.364249	 -0.172411	 1.77101	 1.77228	 1.77357	 1.77484	 1.77611	 1.77737	 1.77863	 1.77986	 1.78109	 1.78231	 
5.54	 0.364885	 -0.645954	 -0.907514	 0.350489	 -0.617953	 -0.833948	 0.336137	 -0.589635	 -0.760495	 0.321795	 -0.561394	 -0.68701	 0.307468	 -0.533177	 -0.613513	 0.29314	 -0.50498	 -0.540009	 0.278824	 -0.476801	 -0.466496	 0.264526	 -0.448634	 -0.392974	 0.25023	 -0.42051	 -0.319435	 0.23594	 -0.39241	 -0.245887	 0.221668	 -0.364309	 -0.172335	 1.76894	 1.77023	 1.77152	 1.77281	 1.77409	 1.77536	 1.77662	 1.77787	 1.77911	 1.78033	 
5.55	 0.365153	 -0.646123	 -0.907438	 0.350589	 -0.617976	 -0.833961	 0.33633	 -0.589696	 -0.760476	 0.322038	 -0.561454	 -0.686982	 0.307773	 -0.533254	 -0.613466	 0.293502	 -0.505074	 -0.539944	 0.279241	 -0.47689	 -0.466422	 0.265004	 -0.448732	 -0.392885	 0.250764	 -0.420617	 -0.319332	 0.236528	 -0.39252	 -0.245772	 0.222316	 -0.364421	 -0.172207	 1.76781	 1.76908	 1.77036	 1.77164	 1.77291	 1.77417	 1.77542	 1.77667	 1.7779	 1.77913	 
5.56	 0.365206	 -0.646369	 -0.907359	 0.350715	 -0.617985	 -0.833959	 0.336507	 -0.589768	 -0.760439	 0.322274	 -0.56153	 -0.686932	 0.308068	 -0.533345	 -0.6134	 0.293851	 -0.505185	 -0.53986	 0.279645	 -0.477004	 -0.466326	 0.265468	 -0.448857	 -0.392773	 0.251287	 -0.420749	 -0.319206	 0.237106	 -0.392651	 -0.245636	 0.222954	 -0.364559	 -0.172057	 1.76711	 1.76834	 1.76959	 1.77083	 1.77207	 1.77331	 1.77454	 1.77577	 1.77699	 1.77821	 
5.57	 0.365041	 -0.646511	 -0.907371	 0.350875	 -0.618011	 -0.833952	 0.336678	 -0.589834	 -0.760415	 0.322509	 -0.561611	 -0.68689	 0.308359	 -0.533435	 -0.613343	 0.294197	 -0.505282	 -0.53979	 0.280046	 -0.477117	 -0.466239	 0.265929	 -0.448977	 -0.392672	 0.251809	 -0.42087	 -0.319093	 0.237684	 -0.392767	 -0.245514	 0.22359	 -0.364683	 -0.171921	 1.76605	 1.76723	 1.76842	 1.76961	 1.77081	 1.772	 1.7732	 1.77441	 1.77561	 1.77682	 
5.58	 0.364911	 -0.646449	 -0.907486	 0.35104	 -0.618067	 -0.833965	 0.336856	 -0.589878	 -0.76043	 0.322751	 -0.561678	 -0.686884	 0.308657	 -0.533502	 -0.613326	 0.294552	 -0.505341	 -0.539765	 0.28046	 -0.477194	 -0.466196	 0.266399	 -0.449061	 -0.392616	 0.252334	 -0.420945	 -0.31903	 0.238265	 -0.392839	 -0.245441	 0.224232	 -0.36476	 -0.171834	 1.76405	 1.76517	 1.76631	 1.76745	 1.7686	 1.76976	 1.77093	 1.77211	 1.7733	 1.7745	 
5.59	 0.365007	 -0.646241	 -0.907659	 0.351181	 -0.618132	 -0.834025	 0.337055	 -0.589898	 -0.760496	 0.323006	 -0.561716	 -0.686933	 0.30897	 -0.533529	 -0.613368	 0.29492	 -0.505353	 -0.539802	 0.280885	 -0.477216	 -0.466219	 0.266883	 -0.449089	 -0.392625	 0.252873	 -0.420954	 -0.319036	 0.238859	 -0.392847	 -0.245436	 0.224882	 -0.364769	 -0.171819	 1.76082	 1.76191	 1.76302	 1.76414	 1.76527	 1.7664	 1.76755	 1.76871	 1.76989	 1.77108	 
5.6	 0.3653	 -0.646147	 -0.9078	 0.351298	 -0.618169	 -0.834149	 0.337268	 -0.589901	 -0.760615	 0.323272	 -0.561718	 -0.687041	 0.309296	 -0.533514	 -0.613472	 0.295301	 -0.505318	 -0.539904	 0.281322	 -0.47718	 -0.46631	 0.267376	 -0.449053	 -0.392705	 0.253419	 -0.420901	 -0.319113	 0.23946	 -0.392789	 -0.245505	 0.225536	 -0.364708	 -0.171879	 1.75625	 1.75733	 1.75845	 1.75956	 1.76068	 1.76181	 1.76296	 1.76412	 1.76529	 1.76647	 
5.61	 0.365619	 -0.646299	 -0.907878	 0.351415	 -0.618166	 -0.834326	 0.337484	 -0.589899	 -0.760772	 0.323538	 -0.561695	 -0.687198	 0.309621	 -0.533471	 -0.613625	 0.295681	 -0.505256	 -0.540053	 0.281756	 -0.477107	 -0.466453	 0.267863	 -0.448967	 -0.392844	 0.25396	 -0.420809	 -0.319243	 0.240054	 -0.392686	 -0.24563	 0.226182	 -0.3646	 -0.171996	 1.75069	 1.75181	 1.75295	 1.75409	 1.75524	 1.75639	 1.75755	 1.75872	 1.75989	 1.76108	 
5.62	 0.36573	 -0.646559	 -0.907974	 0.351564	 -0.618151	 -0.83452	 0.33769	 -0.589901	 -0.760949	 0.323797	 -0.561662	 -0.687378	 0.30993	 -0.533422	 -0.613802	 0.296044	 -0.505199	 -0.540223	 0.282172	 -0.477024	 -0.466623	 0.268332	 -0.448865	 -0.393011	 0.25448	 -0.42071	 -0.3194	 0.240623	 -0.392573	 -0.245783	 0.226803	 -0.364478	 -0.172143	 1.74469	 1.74586	 1.74705	 1.74823	 1.74942	 1.75061	 1.7518	 1.75299	 1.75418	 1.75538	 
5.63	 0.365593	 -0.646739	 -0.908147	 0.351738	 -0.618163	 -0.834699	 0.337873	 -0.589916	 -0.761125	 0.324036	 -0.561641	 -0.687557	 0.310217	 -0.533394	 -0.613975	 0.296383	 -0.505169	 -0.540388	 0.282561	 -0.476962	 -0.466791	 0.268768	 -0.448786	 -0.393176	 0.254963	 -0.420634	 -0.319555	 0.241152	 -0.392488	 -0.245932	 0.227382	 -0.364377	 -0.172289	 1.73873	 1.73994	 1.74117	 1.74241	 1.74363	 1.74486	 1.74607	 1.74729	 1.7485	 1.7497	 
5.64	 0.365454	 -0.646708	 -0.908386	 0.351899	 -0.618225	 -0.834846	 0.33804	 -0.589947	 -0.761283	 0.324254	 -0.561646	 -0.687716	 0.310478	 -0.533401	 -0.614125	 0.296687	 -0.505178	 -0.540529	 0.28291	 -0.476943	 -0.466934	 0.269162	 -0.448752	 -0.393317	 0.255401	 -0.420601	 -0.319687	 0.241636	 -0.392453	 -0.246057	 0.227909	 -0.364325	 -0.172412	 1.73313	 1.73436	 1.73562	 1.73687	 1.73812	 1.73936	 1.7406	 1.74182	 1.74304	 1.74425	 
5.65	 0.365534	 -0.646514	 -0.908627	 0.35201	 -0.618324	 -0.834969	 0.338192	 -0.589992	 -0.761419	 0.324447	 -0.561684	 -0.687847	 0.310711	 -0.533443	 -0.614247	 0.296958	 -0.505222	 -0.540643	 0.28322	 -0.476975	 -0.467046	 0.269513	 -0.448772	 -0.393426	 0.255792	 -0.42062	 -0.319789	 0.242068	 -0.392472	 -0.246151	 0.228379	 -0.36433	 -0.172505	 1.7281	 1.72933	 1.73059	 1.73184	 1.73309	 1.73433	 1.73557	 1.7368	 1.73802	 1.73923	 
5.66	 0.36581	 -0.646437	 -0.908771	 0.352074	 -0.618411	 -0.835089	 0.338331	 -0.59005	 -0.761537	 0.324615	 -0.561754	 -0.687954	 0.310913	 -0.533512	 -0.614349	 0.297197	 -0.505289	 -0.540738	 0.283497	 -0.477046	 -0.467133	 0.269823	 -0.448836	 -0.393509	 0.256137	 -0.42068	 -0.319867	 0.242451	 -0.39253	 -0.246223	 0.228798	 -0.364382	 -0.172573	 1.72343	 1.72464	 1.72588	 1.72711	 1.72834	 1.72957	 1.73079	 1.73201	 1.73323	 1.73444	 
5.67	 0.366088	 -0.646628	 -0.908806	 0.352128	 -0.618454	 -0.835223	 0.338458	 -0.59012	 -0.761647	 0.324764	 -0.56184	 -0.688054	 0.311092	 -0.533593	 -0.614445	 0.297409	 -0.505364	 -0.54083	 0.283742	 -0.477136	 -0.467213	 0.2701	 -0.448928	 -0.393583	 0.256448	 -0.420761	 -0.319939	 0.242797	 -0.392608	 -0.24629	 0.229177	 -0.364461	 -0.172633	 1.71895	 1.72013	 1.72133	 1.72254	 1.72374	 1.72495	 1.72615	 1.72736	 1.72857	 1.72978	 
5.68	 0.366139	 -0.646923	 -0.90885	 0.352213	 -0.618472	 -0.835367	 0.338567	 -0.590194	 -0.761764	 0.324903	 -0.561927	 -0.688162	 0.31126	 -0.533673	 -0.61455	 0.297607	 -0.505431	 -0.540935	 0.283969	 -0.477221	 -0.467305	 0.270354	 -0.449024	 -0.393666	 0.256735	 -0.420839	 -0.320023	 0.243118	 -0.392681	 -0.246369	 0.229529	 -0.36454	 -0.172704	 1.71428	 1.71544	 1.71661	 1.7178	 1.71898	 1.72017	 1.72136	 1.72256	 1.72376	 1.72496	 
5.69	 0.365947	 -0.647091	 -0.909003	 0.352335	 -0.618507	 -0.835513	 0.338672	 -0.59026	 -0.761902	 0.325041	 -0.562001	 -0.68829	 0.311424	 -0.533739	 -0.614676	 0.2978	 -0.505483	 -0.541062	 0.284188	 -0.477287	 -0.467422	 0.270601	 -0.4491	 -0.393774	 0.257014	 -0.420898	 -0.320132	 0.243427	 -0.392733	 -0.246475	 0.229864	 -0.364599	 -0.172803	 1.70911	 1.71025	 1.71141	 1.71257	 1.71374	 1.71492	 1.71609	 1.71728	 1.71848	 1.71968	 
5.7	 0.365801	 -0.647025	 -0.909257	 0.352456	 -0.61858	 -0.835664	 0.338783	 -0.59031	 -0.762064	 0.325181	 -0.562055	 -0.688445	 0.31159	 -0.533784	 -0.61483	 0.297995	 -0.50552	 -0.541213	 0.284409	 -0.477326	 -0.467568	 0.270846	 -0.449142	 -0.393914	 0.257285	 -0.420932	 -0.320271	 0.243726	 -0.392759	 -0.246612	 0.230188	 -0.364628	 -0.172933	 1.70342	 1.70455	 1.7057	 1.70686	 1.70803	 1.7092	 1.71037	 1.71156	 1.71275	 1.71395	 
5.71	 0.365928	 -0.646833	 -0.909526	 0.352536	 -0.618672	 -0.835833	 0.338902	 -0.590349	 -0.762246	 0.325322	 -0.562088	 -0.688625	 0.311757	 -0.533811	 -0.615008	 0.298189	 -0.505546	 -0.541386	 0.284628	 -0.47734	 -0.467741	 0.271088	 -0.44915	 -0.394085	 0.257549	 -0.420945	 -0.320436	 0.244014	 -0.392766	 -0.246775	 0.2305	 -0.364633	 -0.173093	 1.69733	 1.69848	 1.69965	 1.70083	 1.70201	 1.70319	 1.70437	 1.70556	 1.70676	 1.70796	 
5.72	 0.366238	 -0.646807	 -0.909709	 0.352583	 -0.618742	 -0.836027	 0.339022	 -0.59039	 -0.762438	 0.32546	 -0.562107	 -0.688822	 0.311918	 -0.533831	 -0.6152	 0.298372	 -0.505574	 -0.541572	 0.284835	 -0.477344	 -0.467931	 0.271318	 -0.449141	 -0.394277	 0.257802	 -0.420948	 -0.320618	 0.244287	 -0.392767	 -0.246955	 0.230794	 -0.364626	 -0.173272	 1.69086	 1.69202	 1.69321	 1.6944	 1.6956	 1.69679	 1.69798	 1.69918	 1.70039	 1.70159	 
5.73	 0.366472	 -0.647064	 -0.909801	 0.352635	 -0.618777	 -0.836238	 0.339128	 -0.590443	 -0.762632	 0.325586	 -0.562129	 -0.689025	 0.312064	 -0.533857	 -0.615398	 0.298539	 -0.505611	 -0.541762	 0.285023	 -0.477355	 -0.468127	 0.271526	 -0.449137	 -0.394475	 0.258028	 -0.420958	 -0.320808	 0.244533	 -0.39278	 -0.24714	 0.231059	 -0.364627	 -0.173459	 1.6843	 1.68549	 1.68669	 1.68789	 1.6891	 1.69031	 1.69151	 1.69272	 1.69393	 1.69513	 
5.74	 0.366434	 -0.647366	 -0.909928	 0.352724	 -0.618813	 -0.836444	 0.339217	 -0.590507	 -0.762828	 0.325696	 -0.562171	 -0.689226	 0.312189	 -0.533904	 -0.615594	 0.29868	 -0.505663	 -0.541953	 0.285184	 -0.477391	 -0.468321	 0.271705	 -0.449162	 -0.39467	 0.258222	 -0.420989	 -0.320998	 0.244742	 -0.392814	 -0.247326	 0.231286	 -0.36465	 -0.173645	 1.67773	 1.67891	 1.68011	 1.68132	 1.68253	 1.68374	 1.68494	 1.68615	 1.68737	 1.68858	 
5.75	 0.366208	 -0.647455	 -0.910176	 0.352832	 -0.618888	 -0.836636	 0.339289	 -0.590581	 -0.763027	 0.325788	 -0.562242	 -0.689422	 0.312292	 -0.533976	 -0.615788	 0.298796	 -0.505729	 -0.542146	 0.285315	 -0.477458	 -0.468512	 0.271849	 -0.449224	 -0.39486	 0.258375	 -0.421046	 -0.321188	 0.244909	 -0.392872	 -0.247514	 0.231466	 -0.364702	 -0.173833	 1.67099	 1.67216	 1.67335	 1.67455	 1.67575	 1.67695	 1.67816	 1.67936	 1.68058	 1.68178	 
5.76	 0.366127	 -0.647332	 -0.910488	 0.352908	 -0.619	 -0.83683	 0.339349	 -0.590663	 -0.763235	 0.325862	 -0.562341	 -0.689621	 0.312376	 -0.534068	 -0.615988	 0.298886	 -0.505808	 -0.542351	 0.285413	 -0.477549	 -0.46871	 0.271954	 -0.449321	 -0.395054	 0.258488	 -0.421127	 -0.321387	 0.245031	 -0.392947	 -0.247714	 0.231594	 -0.364779	 -0.174031	 1.66392	 1.66507	 1.66625	 1.66742	 1.66861	 1.66979	 1.67098	 1.67218	 1.67339	 1.67459	 
5.77	 0.366359	 -0.64722	 -0.910759	 0.35293	 -0.619115	 -0.837051	 0.339406	 -0.590752	 -0.76346	 0.325917	 -0.562457	 -0.689836	 0.312435	 -0.534168	 -0.616209	 0.298947	 -0.505893	 -0.542577	 0.285476	 -0.477653	 -0.468929	 0.27202	 -0.449434	 -0.39527	 0.258559	 -0.421218	 -0.32161	 0.245107	 -0.393026	 -0.24794	 0.231671	 -0.364866	 -0.174255	 1.65634	 1.65746	 1.6586	 1.65976	 1.66091	 1.66208	 1.66325	 1.66443	 1.66563	 1.66683	 
5.78	 0.366669	 -0.647359	 -0.910945	 0.352932	 -0.619199	 -0.837316	 0.33945	 -0.590848	 -0.763712	 0.325951	 -0.56257	 -0.690084	 0.31247	 -0.534266	 -0.616462	 0.298982	 -0.505978	 -0.542835	 0.285509	 -0.47775	 -0.469183	 0.27205	 -0.449536	 -0.395522	 0.258588	 -0.421303	 -0.32187	 0.245134	 -0.393101	 -0.248204	 0.231698	 -0.364943	 -0.174518	 1.64794	 1.64903	 1.65015	 1.65128	 1.65241	 1.65356	 1.65473	 1.65589	 1.65708	 1.65828	 
5.79	 0.366733	 -0.647726	 -0.911118	 0.352965	 -0.619256	 -0.837613	 0.339479	 -0.590945	 -0.763995	 0.32597	 -0.562661	 -0.690371	 0.312483	 -0.534351	 -0.616753	 0.29899	 -0.506054	 -0.543131	 0.28551	 -0.477827	 -0.469479	 0.272046	 -0.449607	 -0.395822	 0.258581	 -0.421367	 -0.322173	 0.245121	 -0.393159	 -0.248511	 0.231682	 -0.364997	 -0.174827	 1.6388	 1.63988	 1.641	 1.64212	 1.64325	 1.64439	 1.64555	 1.64672	 1.64789	 1.64909	 
5.8	 0.366535	 -0.64798	 -0.911404	 0.353032	 -0.619334	 -0.837919	 0.33949	 -0.591031	 -0.764308	 0.325978	 -0.562723	 -0.690693	 0.312482	 -0.534417	 -0.617075	 0.298978	 -0.506117	 -0.543457	 0.285485	 -0.477875	 -0.469813	 0.272015	 -0.449638	 -0.396164	 0.258544	 -0.421401	 -0.322515	 0.245075	 -0.393196	 -0.248853	 0.231629	 -0.365019	 -0.175177	 1.62905	 1.63014	 1.63128	 1.63242	 1.63356	 1.63471	 1.63588	 1.63705	 1.63824	 1.63943	 
5.81	 0.366361	 -0.647907	 -0.911815	 0.353089	 -0.619455	 -0.838213	 0.339496	 -0.5911	 -0.764632	 0.325977	 -0.562763	 -0.69103	 0.312469	 -0.534461	 -0.617413	 0.29895	 -0.506165	 -0.543795	 0.285444	 -0.477895	 -0.470165	 0.271966	 -0.449639	 -0.396525	 0.258483	 -0.421409	 -0.322875	 0.244999	 -0.393212	 -0.249213	 0.231544	 -0.365016	 -0.175546	 1.61928	 1.62042	 1.6216	 1.62279	 1.62397	 1.62516	 1.62635	 1.62754	 1.62874	 1.62994	 
5.82	 0.36648	 -0.647736	 -0.912189	 0.353097	 -0.619576	 -0.838494	 0.339505	 -0.591153	 -0.764939	 0.325966	 -0.562796	 -0.691349	 0.312443	 -0.534491	 -0.617736	 0.298909	 -0.506197	 -0.54412	 0.285388	 -0.477901	 -0.470503	 0.271899	 -0.449632	 -0.39687	 0.258401	 -0.421409	 -0.323221	 0.2449	 -0.393215	 -0.249561	 0.231434	 -0.365008	 -0.175899	 1.61016	 1.61138	 1.61262	 1.61387	 1.61511	 1.61634	 1.61758	 1.6188	 1.62002	 1.62123	 
5.83	 0.366799	 -0.647804	 -0.912382	 0.353063	 -0.619639	 -0.838755	 0.339503	 -0.591205	 -0.765198	 0.325941	 -0.562836	 -0.691617	 0.312406	 -0.534518	 -0.618011	 0.298854	 -0.506222	 -0.5444	 0.285316	 -0.477914	 -0.470791	 0.271814	 -0.449643	 -0.397161	 0.2583	 -0.421424	 -0.323513	 0.24478	 -0.393224	 -0.249859	 0.231303	 -0.365019	 -0.176199	 1.60256	 1.60385	 1.60517	 1.60648	 1.60777	 1.60906	 1.61034	 1.61159	 1.61284	 1.61407	 
5.84	 0.366921	 -0.648107	 -0.912446	 0.353045	 -0.619644	 -0.838959	 0.339483	 -0.591264	 -0.765382	 0.325902	 -0.562892	 -0.691806	 0.312354	 -0.53456	 -0.618208	 0.298783	 -0.506257	 -0.544603	 0.285225	 -0.477956	 -0.470995	 0.271709	 -0.449696	 -0.397363	 0.258183	 -0.421475	 -0.323718	 0.244646	 -0.39326	 -0.250073	 0.231152	 -0.365074	 -0.176409	 1.59713	 1.59849	 1.59987	 1.60124	 1.60259	 1.60392	 1.60524	 1.60653	 1.60779	 1.60903	 
5.85	 0.366684	 -0.648326	 -0.912522	 0.353065	 -0.619653	 -0.839069	 0.33944	 -0.591329	 -0.765482	 0.325848	 -0.562967	 -0.691904	 0.312284	 -0.53463	 -0.618311	 0.298698	 -0.506323	 -0.54471	 0.285121	 -0.478041	 -0.471098	 0.271589	 -0.449798	 -0.397463	 0.258046	 -0.421576	 -0.323822	 0.244492	 -0.393348	 -0.250185	 0.230983	 -0.365185	 -0.176515	 1.59404	 1.59543	 1.59683	 1.59821	 1.59958	 1.60093	 1.60226	 1.60356	 1.60483	 1.60607	 
5.86	 0.366419	 -0.648236	 -0.912646	 0.353076	 -0.619715	 -0.839083	 0.339388	 -0.591396	 -0.765506	 0.325783	 -0.563058	 -0.691921	 0.312203	 -0.534729	 -0.618328	 0.298599	 -0.506433	 -0.544726	 0.285004	 -0.478168	 -0.471111	 0.271454	 -0.449942	 -0.397473	 0.257893	 -0.421723	 -0.323834	 0.24432	 -0.393496	 -0.2502	 0.230794	 -0.365346	 -0.176528	 1.59298	 1.59434	 1.5957	 1.59706	 1.5984	 1.59973	 1.60104	 1.60233	 1.60359	 1.60483	 
5.87	 0.366485	 -0.647995	 -0.912721	 0.353028	 -0.619813	 -0.839049	 0.339335	 -0.591466	 -0.765484	 0.325712	 -0.563153	 -0.691892	 0.312114	 -0.534849	 -0.618293	 0.298488	 -0.506577	 -0.544686	 0.284875	 -0.478321	 -0.471071	 0.271307	 -0.450105	 -0.397432	 0.257725	 -0.421894	 -0.323794	 0.24413	 -0.393683	 -0.250157	 0.230582	 -0.365532	 -0.17649	 1.59316	 1.59445	 1.59574	 1.59704	 1.59832	 1.5996	 1.60086	 1.60212	 1.60336	 1.60459	 
5.88	 0.36676	 -0.647973	 -0.912676	 0.352943	 -0.619887	 -0.839033	 0.339282	 -0.591543	 -0.765461	 0.325634	 -0.563242	 -0.691869	 0.312019	 -0.53497	 -0.618261	 0.298368	 -0.506725	 -0.544648	 0.284733	 -0.478474	 -0.471035	 0.271144	 -0.450257	 -0.3974	 0.257534	 -0.422057	 -0.323763	 0.243914	 -0.393869	 -0.250123	 0.230342	 -0.365706	 -0.176464	 1.59307	 1.59424	 1.59542	 1.59661	 1.5978	 1.59899	 1.60019	 1.60139	 1.60259	 1.60381	 
5.89	 0.366844	 -0.648261	 -0.912599	 0.352889	 -0.619913	 -0.839084	 0.339224	 -0.591615	 -0.765495	 0.325549	 -0.563316	 -0.691907	 0.311907	 -0.535068	 -0.618294	 0.298229	 -0.506837	 -0.544681	 0.284572	 -0.478593	 -0.47107	 0.270958	 -0.450368	 -0.397443	 0.257317	 -0.422174	 -0.323809	 0.243668	 -0.394002	 -0.250168	 0.230069	 -0.365827	 -0.176519	 1.59143	 1.59248	 1.59354	 1.59461	 1.5957	 1.5968	 1.59793	 1.59907	 1.60024	 1.60143	 
5.9	 0.366617	 -0.648516	 -0.912689	 0.352885	 -0.619935	 -0.839222	 0.33915	 -0.591668	 -0.765633	 0.325454	 -0.563372	 -0.692049	 0.311781	 -0.535125	 -0.618442	 0.298072	 -0.506884	 -0.544838	 0.284386	 -0.478649	 -0.471229	 0.270741	 -0.450418	 -0.39761	 0.257066	 -0.422217	 -0.323985	 0.243385	 -0.394046	 -0.25035	 0.229755	 -0.365865	 -0.176709	 1.58705	 1.58799	 1.58896	 1.58994	 1.59095	 1.59198	 1.59305	 1.59414	 1.59527	 1.59644	 
5.91	 0.366375	 -0.648445	 -0.913021	 0.352887	 -0.619999	 -0.839456	 0.339073	 -0.591696	 -0.765897	 0.325347	 -0.563407	 -0.692315	 0.311637	 -0.535131	 -0.618726	 0.297892	 -0.506864	 -0.54514	 0.284169	 -0.478633	 -0.471535	 0.270488	 -0.450399	 -0.397924	 0.25678	 -0.422176	 -0.324314	 0.243065	 -0.393991	 -0.250691	 0.229397	 -0.365809	 -0.177057	 1.57952	 1.58042	 1.58136	 1.58231	 1.58329	 1.58429	 1.58533	 1.5864	 1.58751	 1.58867	 
