Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
8.37	 0.381	 0.678	 -0.99	 0.377928	 0.672208	 -0.974058	 0.375331	 0.66617	 -0.958124	 0.372863	 0.660066	 -0.942193	 0.36994	 0.654196	 -0.926253	 0.366776	 0.648455	 -0.910311	 1.65386	 1.65374	 1.6539	 1.6536	 1.65386	 
8.38	 0.381	 0.678	 -0.99	 0.37798	 0.671919	 -0.97429	 0.375378	 0.666174	 -0.958382	 0.372866	 0.66049	 -0.942436	 0.369971	 0.6545	 -0.926671	 0.3669	 0.648381	 -0.910986	 1.63506	 1.63494	 1.63506	 1.63477	 1.635	 
8.39	 0.381	 0.678	 -0.99	 0.378338	 0.671868	 -0.974381	 0.375489	 0.666212	 -0.958616	 0.372592	 0.660689	 -0.942812	 0.369878	 0.654706	 -0.927146	 0.367259	 0.648476	 -0.911559	 1.61621	 1.61607	 1.61622	 1.6159	 1.61617	 
8.4	 0.381	 0.678	 -0.99	 0.378561	 0.672168	 -0.974365	 0.375563	 0.666347	 -0.958824	 0.37245	 0.660539	 -0.9433	 0.369854	 0.654717	 -0.927689	 0.367494	 0.648875	 -0.912047	 1.59717	 1.59704	 1.59715	 1.59684	 1.59707	 
8.41	 0.381	 0.678	 -0.99	 0.378348	 0.672479	 -0.974423	 0.375548	 0.666491	 -0.959047	 0.372707	 0.660372	 -0.943729	 0.370007	 0.654705	 -0.928215	 0.367386	 0.649285	 -0.912598	 1.57787	 1.57774	 1.57789	 1.57755	 1.5778	 
8.42	 0.381	 0.678	 -0.99	 0.37801	 0.672416	 -0.974644	 0.375495	 0.666528	 -0.959318	 0.373076	 0.660568	 -0.944003	 0.37022	 0.654894	 -0.928657	 0.367169	 0.649363	 -0.913294	 1.55858	 1.55846	 1.55859	 1.55828	 1.55849	 
8.43	 0.381	 0.678	 -0.99	 0.378063	 0.672097	 -0.97489	 0.375515	 0.666505	 -0.959593	 0.373073	 0.661007	 -0.944244	 0.37026	 0.655206	 -0.929072	 0.367249	 0.649237	 -0.914003	 1.53959	 1.53946	 1.53962	 1.53931	 1.53957	 
8.44	 0.381	 0.678	 -0.99	 0.378452	 0.672047	 -0.97497	 0.37562	 0.666565	 -0.959813	 0.372737	 0.66119	 -0.944627	 0.370116	 0.655378	 -0.929556	 0.367605	 0.649357	 -0.914547	 1.52128	 1.52116	 1.52131	 1.52103	 1.52127	 
8.45	 0.381	 0.678	 -0.99	 0.378587	 0.672421	 -0.974929	 0.375672	 0.666723	 -0.959992	 0.372624	 0.660982	 -0.945098	 0.370058	 0.655362	 -0.930069	 0.36775	 0.649817	 -0.914968	 1.50383	 1.50373	 1.50391	 1.50361	 1.50388	 
8.46	 0.381	 0.678	 -0.99	 0.378251	 0.672685	 -0.975008	 0.375596	 0.666844	 -0.960196	 0.372951	 0.660885	 -0.945429	 0.370227	 0.655411	 -0.930491	 0.367481	 0.650168	 -0.915473	 1.48732	 1.48722	 1.48738	 1.48711	 1.48735	 
8.47	 0.381	 0.678	 -0.99	 0.377997	 0.672449	 -0.975256	 0.375524	 0.66685	 -0.960432	 0.373198	 0.66125	 -0.945584	 0.370365	 0.655681	 -0.930814	 0.367261	 0.650117	 -0.916095	 1.47155	 1.47143	 1.4716	 1.47132	 1.4716	 
8.48	 0.381	 0.678	 -0.99	 0.378265	 0.672166	 -0.975423	 0.375588	 0.666849	 -0.960639	 0.372939	 0.661644	 -0.94581	 0.370232	 0.655956	 -0.931171	 0.367478	 0.650043	 -0.916629	 1.45625	 1.45613	 1.45628	 1.45601	 1.45627	 
8.49	 0.381	 0.678	 -0.99	 0.378595	 0.672402	 -0.97538	 0.375674	 0.666963	 -0.960795	 0.372614	 0.66155	 -0.946228	 0.370048	 0.655995	 -0.931621	 0.367748	 0.650381	 -0.91699	 1.44117	 1.44105	 1.44121	 1.44091	 1.44118	 
8.5	 0.381	 0.678	 -0.99	 0.378382	 0.672802	 -0.975376	 0.375616	 0.667109	 -0.960965	 0.3728	 0.661309	 -0.946606	 0.370131	 0.655963	 -0.932046	 0.367554	 0.650832	 -0.917391	 1.42617	 1.42606	 1.4262	 1.42589	 1.42613	 
8.51	 0.381	 0.678	 -0.99	 0.378004	 0.67268	 -0.975599	 0.375506	 0.667136	 -0.961188	 0.373143	 0.66155	 -0.94677	 0.370305	 0.656161	 -0.932365	 0.367213	 0.65086	 -0.917978	 1.41125	 1.41111	 1.41126	 1.41095	 1.41122	 
8.52	 0.381	 0.678	 -0.99	 0.378176	 0.672317	 -0.975809	 0.375539	 0.667109	 -0.961403	 0.372964	 0.662004	 -0.946948	 0.370205	 0.656458	 -0.932692	 0.367334	 0.650702	 -0.918541	 1.39651	 1.39638	 1.39653	 1.39624	 1.39651	 
8.53	 0.381	 0.678	 -0.99	 0.378565	 0.672481	 -0.975776	 0.375635	 0.667198	 -0.961555	 0.372574	 0.66196	 -0.947346	 0.369982	 0.656508	 -0.933125	 0.367639	 0.650965	 -0.918895	 1.38218	 1.38207	 1.38222	 1.38193	 1.38219	 
8.54	 0.381	 0.678	 -0.99	 0.378377	 0.672909	 -0.975747	 0.37558	 0.667343	 -0.961707	 0.372722	 0.661668	 -0.947722	 0.370035	 0.656435	 -0.933534	 0.367457	 0.651422	 -0.919245	 1.36846	 1.36836	 1.36853	 1.36823	 1.3685	 
8.55	 0.381	 0.678	 -0.99	 0.377972	 0.672781	 -0.975967	 0.375456	 0.667354	 -0.961912	 0.37307	 0.661894	 -0.947846	 0.370202	 0.656617	 -0.933803	 0.367084	 0.651417	 -0.919781	 1.35555	 1.35544	 1.3556	 1.35533	 1.3556	 
8.56	 0.381	 0.678	 -0.99	 0.378184	 0.672414	 -0.976151	 0.375483	 0.667313	 -0.962094	 0.372832	 0.662335	 -0.947982	 0.370065	 0.656896	 -0.934066	 0.367215	 0.651222	 -0.920259	 1.34356	 1.34343	 1.34361	 1.34334	 1.34364	 
8.57	 0.381	 0.678	 -0.99	 0.378547	 0.672642	 -0.97607	 0.375559	 0.667415	 -0.962197	 0.372443	 0.662203	 -0.948344	 0.369829	 0.656877	 -0.934433	 0.367469	 0.65151	 -0.920491	 1.3326	 1.33251	 1.33269	 1.33242	 1.33269	 
8.58	 0.381	 0.678	 -0.99	 0.37824	 0.673021	 -0.976057	 0.375467	 0.66754	 -0.962307	 0.372675	 0.661924	 -0.948614	 0.369903	 0.656781	 -0.934734	 0.367165	 0.651895	 -0.920754	 1.32282	 1.32273	 1.32293	 1.32265	 1.32295	 
8.59	 0.381	 0.678	 -0.99	 0.377902	 0.672754	 -0.976288	 0.375352	 0.667496	 -0.962469	 0.372928	 0.662243	 -0.948625	 0.369997	 0.656992	 -0.934879	 0.366819	 0.651734	 -0.92119	 1.31433	 1.31422	 1.31439	 1.31416	 1.31444	 
8.6	 0.381	 0.678	 -0.99	 0.37826	 0.672479	 -0.976372	 0.3754	 0.667449	 -0.96258	 0.372524	 0.662558	 -0.948741	 0.369756	 0.657194	 -0.935057	 0.367027	 0.651567	 -0.921469	 1.30711	 1.307	 1.30721	 1.30696	 1.30728	 
8.61	 0.381	 0.678	 -0.99	 0.378469	 0.672856	 -0.976227	 0.375419	 0.667569	 -0.962616	 0.372256	 0.662247	 -0.949042	 0.369569	 0.657058	 -0.935317	 0.36711	 0.651934	 -0.921523	 1.30122	 1.30114	 1.30133	 1.30107	 1.30135	 
8.62	 0.381	 0.678	 -0.99	 0.378007	 0.673042	 -0.976285	 0.375276	 0.667636	 -0.962685	 0.372608	 0.662101	 -0.949124	 0.369691	 0.656995	 -0.935448	 0.36665	 0.652132	 -0.921709	 1.29658	 1.29649	 1.29669	 1.29642	 1.29675	 
8.63	 0.381	 0.678	 -0.99	 0.377892	 0.672619	 -0.976496	 0.375214	 0.667537	 -0.962787	 0.372629	 0.662519	 -0.949035	 0.369646	 0.657227	 -0.935469	 0.366475	 0.651811	 -0.921994	 1.29311	 1.29301	 1.29318	 1.29295	 1.29323	 
8.64	 0.381	 0.678	 -0.99	 0.378337	 0.672585	 -0.976433	 0.375282	 0.667526	 -0.962811	 0.37212	 0.66257	 -0.949175	 0.369331	 0.657275	 -0.935587	 0.366743	 0.651792	 -0.922032	 1.29067	 1.29056	 1.29076	 1.29049	 1.29081	 
8.65	 0.381	 0.678	 -0.99	 0.37825	 0.673035	 -0.976289	 0.375213	 0.667642	 -0.962803	 0.37211	 0.662162	 -0.949366	 0.36927	 0.657074	 -0.93572	 0.366562	 0.652164	 -0.92198	 1.2892	 1.28912	 1.28929	 1.28904	 1.2893	 
8.66	 0.381	 0.678	 -0.99	 0.377784	 0.672925	 -0.976435	 0.375048	 0.667625	 -0.962852	 0.372448	 0.662268	 -0.949263	 0.369386	 0.657119	 -0.935692	 0.366072	 0.65208	 -0.922136	 1.2887	 1.28859	 1.28878	 1.28853	 1.28884	 
8.67	 0.381	 0.678	 -0.99	 0.377974	 0.672511	 -0.97655	 0.375051	 0.667525	 -0.962883	 0.37216	 0.662646	 -0.94917	 0.36917	 0.657304	 -0.935654	 0.366121	 0.651745	 -0.922237	 1.28919	 1.28908	 1.28925	 1.28903	 1.28931	 
8.68	 0.381	 0.678	 -0.99	 0.378304	 0.672755	 -0.976372	 0.37509	 0.667576	 -0.962833	 0.371732	 0.662404	 -0.949324	 0.368869	 0.657177	 -0.935724	 0.366275	 0.651933	 -0.922075	 1.29069	 1.29061	 1.2908	 1.29055	 1.29086	 
8.69	 0.381	 0.678	 -0.99	 0.377929	 0.673078	 -0.976313	 0.374943	 0.667642	 -0.962802	 0.371962	 0.662088	 -0.949338	 0.368908	 0.65701	 -0.935705	 0.365836	 0.652167	 -0.921988	 1.29333	 1.29325	 1.29343	 1.2932	 1.29348	 
8.7	 0.381	 0.678	 -0.99	 0.377656	 0.672722	 -0.976483	 0.37481	 0.66754	 -0.962817	 0.372095	 0.662397	 -0.949108	 0.368906	 0.657153	 -0.935541	 0.365467	 0.651843	 -0.922059	 1.2971	 1.297	 1.29719	 1.29697	 1.29729	 
8.71	 0.381	 0.678	 -0.99	 0.378047	 0.672501	 -0.976445	 0.374845	 0.66747	 -0.962765	 0.371599	 0.66256	 -0.949051	 0.368574	 0.65721	 -0.935453	 0.365639	 0.651631	 -0.921925	 1.30201	 1.30192	 1.30211	 1.30189	 1.30219	 
8.72	 0.381	 0.678	 -0.99	 0.378125	 0.672891	 -0.976233	 0.37481	 0.667548	 -0.962656	 0.371386	 0.662136	 -0.949132	 0.36837	 0.656956	 -0.935423	 0.365562	 0.651909	 -0.921619	 1.30802	 1.30794	 1.30813	 1.3079	 1.3082	 
8.73	 0.381	 0.678	 -0.99	 0.377634	 0.672965	 -0.976267	 0.374631	 0.66754	 -0.962599	 0.371701	 0.662008	 -0.948956	 0.368436	 0.65685	 -0.935245	 0.365021	 0.651902	 -0.921491	 1.31509	 1.315	 1.31519	 1.31497	 1.31528	 
8.74	 0.381	 0.678	 -0.99	 0.377598	 0.672528	 -0.976385	 0.374555	 0.667396	 -0.962555	 0.37159	 0.662356	 -0.948673	 0.368296	 0.656993	 -0.93499	 0.364844	 0.651457	 -0.921412	 1.32317	 1.32307	 1.32324	 1.32304	 1.32334	 
8.75	 0.381	 0.678	 -0.99	 0.378009	 0.672524	 -0.976226	 0.374586	 0.667357	 -0.962433	 0.371065	 0.662286	 -0.948628	 0.367946	 0.656914	 -0.934842	 0.36502	 0.651366	 -0.921081	 1.33218	 1.3321	 1.33228	 1.33206	 1.33237	 
8.76	 0.381	 0.678	 -0.99	 0.377886	 0.672914	 -0.976033	 0.37449	 0.667422	 -0.962287	 0.371038	 0.66183	 -0.948594	 0.36784	 0.656619	 -0.934693	 0.364759	 0.651602	 -0.920692	 1.34214	 1.34207	 1.34224	 1.34202	 1.34231	 
8.77	 0.381	 0.678	 -0.99	 0.377425	 0.672804	 -0.976105	 0.374315	 0.66736	 -0.962195	 0.371318	 0.661836	 -0.948289	 0.367884	 0.656555	 -0.934392	 0.364231	 0.651422	 -0.920493	 1.35304	 1.35295	 1.35314	 1.35292	 1.35324	 
8.78	 0.381	 0.678	 -0.99	 0.377522	 0.672385	 -0.976158	 0.374274	 0.667209	 -0.962092	 0.37107	 0.662136	 -0.947977	 0.367659	 0.656652	 -0.934067	 0.364157	 0.650969	 -0.920258	 1.36488	 1.36479	 1.36495	 1.36476	 1.36505	 
8.79	 0.381	 0.678	 -0.99	 0.377882	 0.672479	 -0.975943	 0.374291	 0.667178	 -0.961915	 0.370579	 0.661949	 -0.94789	 0.367314	 0.656503	 -0.933838	 0.364281	 0.650928	 -0.919782	 1.37763	 1.37755	 1.37774	 1.37753	 1.37784	 
8.8	 0.381	 0.678	 -0.99	 0.377694	 0.672833	 -0.975754	 0.374171	 0.667217	 -0.961731	 0.370605	 0.661504	 -0.947758	 0.367233	 0.656205	 -0.933577	 0.363948	 0.651103	 -0.9193	 1.39135	 1.39127	 1.39144	 1.39124	 1.39152	 
8.81	 0.381	 0.678	 -0.99	 0.377268	 0.672683	 -0.975809	 0.373997	 0.667135	 -0.961594	 0.370847	 0.661516	 -0.947377	 0.367254	 0.656124	 -0.93318	 0.363432	 0.650865	 -0.91899	 1.40596	 1.40587	 1.40606	 1.40586	 1.40618	 
8.82	 0.381	 0.678	 -0.99	 0.377353	 0.672271	 -0.975835	 0.373953	 0.666974	 -0.961442	 0.370602	 0.661772	 -0.947003	 0.367024	 0.656174	 -0.932768	 0.363341	 0.650392	 -0.918632	 1.42148	 1.4214	 1.42156	 1.42138	 1.42165	 
8.83	 0.381	 0.678	 -0.99	 0.377697	 0.672314	 -0.975615	 0.373963	 0.666914	 -0.961226	 0.370114	 0.661601	 -0.946833	 0.366674	 0.656015	 -0.932442	 0.363449	 0.650275	 -0.918059	 1.43783	 1.43775	 1.43793	 1.43773	 1.43804	 
8.84	 0.381	 0.678	 -0.99	 0.377591	 0.672655	 -0.975386	 0.373857	 0.666936	 -0.960996	 0.370052	 0.661142	 -0.946652	 0.366543	 0.655695	 -0.932101	 0.363175	 0.650405	 -0.917457	 1.455	 1.45493	 1.45509	 1.4549	 1.45517	 
8.85	 0.381	 0.678	 -0.99	 0.377163	 0.672621	 -0.975376	 0.37368	 0.666874	 -0.960804	 0.370288	 0.661026	 -0.94625	 0.366556	 0.655531	 -0.931643	 0.362648	 0.650229	 -0.917008	 1.47288	 1.4728	 1.47298	 1.47278	 1.47309	 
8.86	 0.381	 0.678	 -0.99	 0.377084	 0.672225	 -0.975414	 0.373594	 0.666711	 -0.960621	 0.370195	 0.661249	 -0.945787	 0.366401	 0.655547	 -0.931141	 0.362421	 0.649741	 -0.916584	 1.49137	 1.49129	 1.49144	 1.49126	 1.49154	 
8.87	 0.381	 0.678	 -0.99	 0.377405	 0.672072	 -0.975256	 0.373599	 0.666595	 -0.960391	 0.369736	 0.661242	 -0.945494	 0.366074	 0.655458	 -0.930711	 0.362515	 0.649441	 -0.915992	 1.51025	 1.51017	 1.51033	 1.51013	 1.51044	 
8.88	 0.381	 0.678	 -0.99	 0.377534	 0.67233	 -0.974986	 0.373556	 0.666589	 -0.960128	 0.369466	 0.660842	 -0.945301	 0.365847	 0.655157	 -0.93033	 0.36245	 0.64949	 -0.915298	 1.52938	 1.5293	 1.52944	 1.52925	 1.52951	 
8.89	 0.381	 0.678	 -0.99	 0.377218	 0.672525	 -0.974852	 0.373418	 0.666576	 -0.959889	 0.369613	 0.660497	 -0.944979	 0.36582	 0.654873	 -0.929889	 0.362038	 0.649493	 -0.914706	 1.54858	 1.54849	 1.54864	 1.54843	 1.54873	 
8.9	 0.381	 0.678	 -0.99	 0.376891	 0.672321	 -0.974873	 0.37328	 0.666454	 -0.959692	 0.369773	 0.660537	 -0.944505	 0.365804	 0.654795	 -0.929366	 0.361624	 0.649148	 -0.914247	 1.56784	 1.56775	 1.56788	 1.56769	 1.56796	 
8.91	 0.381	 0.678	 -0.99	 0.376971	 0.671967	 -0.974848	 0.373228	 0.666293	 -0.959486	 0.36956	 0.660719	 -0.944069	 0.365618	 0.654792	 -0.928853	 0.361533	 0.648677	 -0.913748	 1.5872	 1.58711	 1.58726	 1.58707	 1.58737	 
8.92	 0.381	 0.678	 -0.99	 0.377273	 0.671894	 -0.974657	 0.373235	 0.666212	 -0.959231	 0.369136	 0.660625	 -0.943785	 0.365323	 0.654638	 -0.928417	 0.361634	 0.648459	 -0.913092	 1.60691	 1.60684	 1.60698	 1.60681	 1.60708	 
8.93	 0.381	 0.678	 -0.99	 0.377338	 0.672139	 -0.9744	 0.373198	 0.666199	 -0.958951	 0.368931	 0.660229	 -0.943546	 0.365122	 0.654337	 -0.927994	 0.361553	 0.648495	 -0.912364	 1.62722	 1.62715	 1.62731	 1.62713	 1.62743	 
8.94	 0.381	 0.678	 -0.99	 0.377062	 0.672326	 -0.974246	 0.373068	 0.66616	 -0.958693	 0.369055	 0.659889	 -0.943186	 0.365097	 0.654071	 -0.92749	 0.361176	 0.648461	 -0.911707	 1.64837	 1.6483	 1.64844	 1.64829	 1.64856	 
8.95	 0.381	 0.678	 -0.99	 0.376751	 0.672168	 -0.974226	 0.372925	 0.666048	 -0.958453	 0.369215	 0.659858	 -0.942678	 0.365098	 0.653938	 -0.926903	 0.360768	 0.648152	 -0.911132	 1.67039	 1.67032	 1.67048	 1.67032	 1.67061	 
8.96	 0.381	 0.678	 -0.99	 0.376718	 0.671822	 -0.974201	 0.372865	 0.66589	 -0.958199	 0.36911	 0.659999	 -0.942157	 0.364957	 0.653885	 -0.9263	 0.360612	 0.647684	 -0.910526	 1.69317	 1.69311	 1.69325	 1.6931	 1.69336	 
8.97	 0.381	 0.678	 -0.99	 0.376956	 0.671638	 -0.974043	 0.372867	 0.665754	 -0.957915	 0.368762	 0.659995	 -0.941745	 0.364706	 0.653778	 -0.925734	 0.360678	 0.647326	 -0.909807	 1.71635	 1.71627	 1.71643	 1.71625	 1.71653	 
8.98	 0.381	 0.678	 -0.99	 0.37717	 0.671736	 -0.973784	 0.372861	 0.665698	 -0.957603	 0.368453	 0.659721	 -0.941426	 0.364488	 0.653528	 -0.925216	 0.360722	 0.647219	 -0.909001	 1.73948	 1.7394	 1.73952	 1.73934	 1.7396	 
8.99	 0.381	 0.678	 -0.99	 0.377107	 0.67196	 -0.973552	 0.372809	 0.665681	 -0.957296	 0.368408	 0.659333	 -0.941094	 0.36439	 0.653217	 -0.924706	 0.360569	 0.647228	 -0.908222	 1.76207	 1.76197	 1.76209	 1.76189	 1.76215	 
9	 0.381	 0.678	 -0.99	 0.376832	 0.672062	 -0.973426	 0.372704	 0.665624	 -0.95703	 0.368575	 0.659078	 -0.940678	 0.364411	 0.652993	 -0.924158	 0.360247	 0.647121	 -0.907559	 1.7838	 1.7837	 1.78378	 1.78358	 1.78382	 
9.01	 0.381	 0.678	 -0.99	 0.376587	 0.671903	 -0.973398	 0.3726	 0.66552	 -0.956797	 0.368726	 0.65907	 -0.940194	 0.364444	 0.652882	 -0.923592	 0.359951	 0.646825	 -0.906997	 1.80452	 1.80441	 1.80451	 1.80428	 1.80453	 
9.02	 0.381	 0.678	 -0.99	 0.376547	 0.671606	 -0.973377	 0.372562	 0.665388	 -0.95657	 0.368684	 0.659194	 -0.939728	 0.364371	 0.65284	 -0.923054	 0.359854	 0.646431	 -0.906454	 1.82433	 1.82424	 1.82432	 1.82411	 1.82434	 
9.03	 0.381	 0.678	 -0.99	 0.376731	 0.671404	 -0.973268	 0.372574	 0.665263	 -0.956337	 0.368444	 0.659242	 -0.939355	 0.364215	 0.652784	 -0.922561	 0.359939	 0.646102	 -0.905865	 1.84348	 1.84339	 1.8435	 1.84328	 1.84354	 
9.04	 0.381	 0.678	 -0.99	 0.376967	 0.671399	 -0.973076	 0.372598	 0.6652	 -0.956083	 0.368169	 0.659098	 -0.939071	 0.364052	 0.652618	 -0.922121	 0.360067	 0.645957	 -0.905208	 1.86229	 1.86221	 1.86231	 1.86213	 1.86237	 
9.05	 0.381	 0.678	 -0.99	 0.377051	 0.671566	 -0.972857	 0.372607	 0.665176	 -0.95582	 0.368039	 0.658792	 -0.938813	 0.363946	 0.652376	 -0.921698	 0.360095	 0.64595	 -0.904529	 1.881	 1.88091	 1.88103	 1.88085	 1.88111	 
9.06	 0.381	 0.678	 -0.99	 0.376943	 0.671754	 -0.972679	 0.372563	 0.665146	 -0.955572	 0.368107	 0.658473	 -0.93851	 0.363956	 0.652136	 -0.921245	 0.359953	 0.645939	 -0.903893	 1.89973	 1.89965	 1.89975	 1.89959	 1.89982	 
9.07	 0.381	 0.678	 -0.99	 0.37671	 0.671788	 -0.972589	 0.372493	 0.665099	 -0.955338	 0.368298	 0.65829	 -0.938127	 0.364031	 0.651939	 -0.920762	 0.359725	 0.645819	 -0.903321	 1.91841	 1.91832	 1.91845	 1.91826	 1.91851	 
9.08	 0.381	 0.678	 -0.99	 0.376502	 0.671653	 -0.972557	 0.37244	 0.665001	 -0.955122	 0.368468	 0.658276	 -0.937693	 0.364095	 0.651837	 -0.920253	 0.359549	 0.645542	 -0.902804	 1.93686	 1.93678	 1.93688	 1.9367	 1.93692	 
9.09	 0.381	 0.678	 -0.99	 0.376465	 0.671411	 -0.972527	 0.372419	 0.664876	 -0.954915	 0.368502	 0.658363	 -0.937265	 0.36412	 0.65179	 -0.919749	 0.359503	 0.645184	 -0.902303	 1.95477	 1.95469	 1.9548	 1.95459	 1.95483	 
9.1	 0.381	 0.678	 -0.99	 0.376592	 0.671183	 -0.972458	 0.37246	 0.664769	 -0.954699	 0.368394	 0.658434	 -0.936895	 0.364068	 0.651728	 -0.919292	 0.359619	 0.644864	 -0.901779	 1.97191	 1.97183	 1.97191	 1.9717	 1.97192	 
9.11	 0.381	 0.678	 -0.99	 0.376811	 0.671105	 -0.972318	 0.372526	 0.664686	 -0.954481	 0.368213	 0.658388	 -0.936607	 0.363993	 0.651632	 -0.918881	 0.359821	 0.644647	 -0.90123	 1.98805	 1.98796	 1.98804	 1.98782	 1.98807	 
9.12	 0.381	 0.678	 -0.99	 0.377002	 0.67117	 -0.97214	 0.372578	 0.664655	 -0.954264	 0.368068	 0.658211	 -0.936383	 0.363954	 0.651464	 -0.91852	 0.360009	 0.644575	 -0.900671	 2.00313	 2.00303	 2.0031	 2.0029	 2.00312	 
9.13	 0.381	 0.678	 -0.99	 0.377054	 0.671328	 -0.971968	 0.372615	 0.664644	 -0.954057	 0.368051	 0.65795	 -0.936181	 0.363964	 0.651267	 -0.918187	 0.360117	 0.644596	 -0.900134	 2.01716	 2.01705	 2.01713	 2.01692	 2.01716	 
9.14	 0.381	 0.678	 -0.99	 0.37698	 0.671488	 -0.971833	 0.372614	 0.664626	 -0.953877	 0.368176	 0.657699	 -0.935963	 0.364065	 0.651093	 -0.917853	 0.360103	 0.644621	 -0.899659	 2.03023	 2.03012	 2.03018	 2.02998	 2.0302	 
9.15	 0.381	 0.678	 -0.99	 0.376809	 0.671539	 -0.971767	 0.372605	 0.664604	 -0.953712	 0.3684	 0.657549	 -0.935704	 0.364207	 0.650952	 -0.917521	 0.360024	 0.644587	 -0.899253	 2.0424	 2.04229	 2.04238	 2.04216	 2.04241	 
9.16	 0.381	 0.678	 -0.99	 0.376638	 0.67148	 -0.971746	 0.372604	 0.664546	 -0.953571	 0.368633	 0.657526	 -0.935414	 0.364359	 0.650894	 -0.917182	 0.359957	 0.644437	 -0.898915	 2.05378	 2.05368	 2.05376	 2.05355	 2.05376	 
9.17	 0.381	 0.678	 -0.99	 0.376562	 0.671309	 -0.97175	 0.372613	 0.664477	 -0.953442	 0.368789	 0.657611	 -0.935119	 0.364495	 0.650877	 -0.916852	 0.359968	 0.644211	 -0.898616	 2.06438	 2.06428	 2.06438	 2.06415	 2.06437	 
9.18	 0.381	 0.678	 -0.99	 0.376597	 0.671104	 -0.971747	 0.372667	 0.664401	 -0.953317	 0.368835	 0.657731	 -0.934853	 0.364569	 0.650882	 -0.916552	 0.360109	 0.643965	 -0.898321	 2.07423	 2.07415	 2.07423	 2.07401	 2.0742	 
9.19	 0.381	 0.678	 -0.99	 0.376763	 0.670956	 -0.971699	 0.372741	 0.664327	 -0.953197	 0.368781	 0.657807	 -0.934641	 0.364617	 0.650884	 -0.91628	 0.360344	 0.643759	 -0.898018	 2.08332	 2.08323	 2.08333	 2.08309	 2.08332	 
9.2	 0.381	 0.678	 -0.99	 0.376978	 0.670896	 -0.971614	 0.372844	 0.664295	 -0.953066	 0.368691	 0.657795	 -0.934487	 0.364642	 0.650827	 -0.916056	 0.360637	 0.643657	 -0.897692	 2.09167	 2.09159	 2.09166	 2.09144	 2.09164	 
9.21	 0.381	 0.678	 -0.99	 0.377168	 0.67097	 -0.97149	 0.372949	 0.664279	 -0.95294	 0.368634	 0.657675	 -0.934381	 0.364687	 0.650743	 -0.91586	 0.360919	 0.643644	 -0.897364	 2.09926	 2.09915	 2.09924	 2.09901	 2.09924	 
9.22	 0.381	 0.678	 -0.99	 0.377275	 0.671114	 -0.971366	 0.373022	 0.664295	 -0.952821	 0.368662	 0.657489	 -0.934297	 0.364791	 0.650616	 -0.915689	 0.361135	 0.643712	 -0.897049	 2.10609	 2.10597	 2.10604	 2.10583	 2.10604	 
9.23	 0.381	 0.678	 -0.99	 0.377251	 0.671273	 -0.97127	 0.373082	 0.664311	 -0.952716	 0.368806	 0.657291	 -0.934209	 0.364937	 0.650493	 -0.915531	 0.361275	 0.643803	 -0.896771	 2.1121	 2.11197	 2.11205	 2.11183	 2.11207	 
9.24	 0.381	 0.678	 -0.99	 0.377154	 0.671384	 -0.971214	 0.373115	 0.664309	 -0.952637	 0.369042	 0.657145	 -0.934102	 0.365146	 0.65041	 -0.91537	 0.361327	 0.643858	 -0.896556	 2.11726	 2.11714	 2.1172	 2.11698	 2.11719	 
9.25	 0.381	 0.678	 -0.99	 0.37701	 0.671389	 -0.971212	 0.373155	 0.664306	 -0.95257	 0.369325	 0.657103	 -0.933967	 0.365367	 0.65036	 -0.915222	 0.361359	 0.643847	 -0.896404	 2.12143	 2.12131	 2.12139	 2.12115	 2.12137	 
9.26	 0.381	 0.678	 -0.99	 0.376896	 0.671314	 -0.971241	 0.373198	 0.664275	 -0.952528	 0.369585	 0.657166	 -0.933825	 0.36559	 0.650384	 -0.915079	 0.361427	 0.643745	 -0.896318	 2.12451	 2.1244	 2.12446	 2.12422	 2.1244	 
9.27	 0.381	 0.678	 -0.99	 0.376873	 0.671152	 -0.971292	 0.373256	 0.664242	 -0.952502	 0.369767	 0.657308	 -0.933696	 0.36579	 0.650436	 -0.914966	 0.361575	 0.643606	 -0.896272	 2.12636	 2.12625	 2.12633	 2.12605	 2.12625	 
9.28	 0.381	 0.678	 -0.99	 0.37695	 0.670984	 -0.971333	 0.373357	 0.664201	 -0.952488	 0.369856	 0.657469	 -0.933607	 0.365933	 0.650515	 -0.914892	 0.361826	 0.643466	 -0.896252	 2.12692	 2.12682	 2.12688	 2.12661	 2.12679	 
9.29	 0.381	 0.678	 -0.99	 0.377141	 0.670869	 -0.971342	 0.373471	 0.664177	 -0.952485	 0.369857	 0.657592	 -0.933578	 0.366056	 0.650585	 -0.914863	 0.36215	 0.643375	 -0.896246	 2.12617	 2.12607	 2.12615	 2.12587	 2.12608	 
9.3	 0.381	 0.678	 -0.99	 0.37736	 0.670842	 -0.971322	 0.373608	 0.664189	 -0.952481	 0.369824	 0.657636	 -0.933611	 0.366149	 0.650609	 -0.914893	 0.362527	 0.643378	 -0.89624	 2.12421	 2.12411	 2.12416	 2.1239	 2.12409	 
